TagName,DateTime,Value,vValue,StartDateTime
S01.S01_A_Caisson2_Flow,6/18/2012 13:49,10.02577603,10.02577603,6/17/2012 13:49
S01.S01_A_Caisson2_Flow,6/19/2012 13:49,10.27048591,10.27048591,6/18/2012 13:49
S01.S01_A_Caisson2_Flow,6/20/2012 13:49,10.15650461,10.15650461,6/19/2012 13:49
S01.S01_A_Caisson2_Flow,6/21/2012 13:49,10.1043958,10.1043958,6/20/2012 13:49
S01.S01_A_Caisson2_Flow,6/22/2012 13:49,10.06163004,10.06163004,6/21/2012 13:49
S01.S01_A_Caisson2_Flow,6/23/2012 13:49,10.15130344,10.15130344,6/22/2012 13:49
S01.S01_A_Caisson2_Flow,6/24/2012 13:49,9.929221297,9.929221297,6/23/2012 13:49
S01.S01_A_Caisson2_Flow,6/25/2012 13:49,10.47430832,10.47430832,6/24/2012 13:49
S01.S01_A_Caisson2_Flow,6/26/2012 13:49,10.45863446,10.45863446,6/25/2012 13:49
S01.S01_A_Caisson2_Flow,6/27/2012 13:49,10.38418707,10.38418707,6/26/2012 13:49
S01.S01_A_Caisson2_Flow,6/28/2012 13:49,9.971682022,9.971682022,6/27/2012 13:49
S01.S01_A_Caisson2_Flow,6/29/2012 13:49,9.783439109,9.783439109,6/28/2012 13:49
S01.S01_A_Caisson2_Flow,6/30/2012 13:49,9.813113792,9.813113792,6/29/2012 13:49
S01.S01_A_Caisson2_Flow,7/1/2012 13:49,9.902156013,9.902156013,6/30/2012 13:49
S01.S01_A_Caisson2_Flow,7/2/2012 13:49,10.30422408,10.30422408,7/1/2012 13:49
S01.S01_A_Caisson2_Flow,7/3/2012 13:49,(null),(null),7/2/2012 13:49
S01.S01_A_Caisson2_Flow,7/4/2012 13:49,(null),(null),7/3/2012 13:49
S01.S01_A_Caisson2_Flow,7/5/2012 13:49,(null),(null),7/4/2012 13:49
S01.S01_A_Caisson2_Flow,7/6/2012 13:49,(null),(null),7/5/2012 13:49
S01.S01_A_Caisson2_Flow,7/7/2012 13:49,9.919800614,9.919800614,7/6/2012 13:49
S01.S01_A_Caisson2_Flow,7/8/2012 13:49,9.938557862,9.938557862,7/7/2012 13:49
S01.S01_A_Caisson2_Flow,7/9/2012 13:49,10.27643877,10.27643877,7/8/2012 13:49
S01.S01_A_Caisson2_Flow,7/10/2012 13:49,10.41682381,10.41682381,7/9/2012 13:49
S01.S01_A_Caisson2_Flow,7/11/2012 13:49,9.742057371,9.742057371,7/10/2012 13:49
S01.S01_A_Caisson2_Flow,7/12/2012 13:49,9.660176443,9.660176443,7/11/2012 13:49
S01.S01_A_Caisson2_Flow,7/13/2012 13:49,9.755295907,9.755295907,7/12/2012 13:49
S01.S01_A_Caisson2_Flow,7/14/2012 13:49,10.06453375,10.06453375,7/13/2012 13:49
S01.S01_A_Caisson2_Flow,7/15/2012 13:49,7.706477896,7.706477896,7/14/2012 13:49
S01.S01_A_Caisson2_Flow,7/16/2012 13:49,10.40301144,10.40301144,7/15/2012 13:49
S01.S01_A_Caisson2_Flow,7/17/2012 13:49,10.15148741,10.15148741,7/16/2012 13:49
S01.S01_A_Caisson2_Flow,7/18/2012 13:49,4.309377126,4.309377126,7/17/2012 13:49
S01.S01_A_Caisson2_Flow,7/19/2012 13:49,1.650564078,1.650564078,7/18/2012 13:49
S01.S01_A_Caisson2_Flow,7/20/2012 13:49,10.13088016,10.13088016,7/19/2012 13:49
S01.S01_A_Caisson2_Flow,7/21/2012 13:49,10.01433014,10.01433014,7/20/2012 13:49
S01.S01_A_Caisson2_Flow,7/22/2012 13:49,9.818403567,9.818403567,7/21/2012 13:49
S01.S01_A_Caisson2_Flow,7/23/2012 13:49,9.907905589,9.907905589,7/22/2012 13:49
S01.S01_A_Caisson2_Flow,7/24/2012 13:49,1.890146757,1.890146757,7/23/2012 13:49
S01.S01_A_Caisson2_Flow,7/25/2012 13:49,3.40E-05,3.40E-05,7/24/2012 13:49
S01.S01_A_Caisson2_Flow,7/26/2012 13:49,3.014316451,3.014316451,7/25/2012 13:49
S01.S01_A_Caisson2_Flow,7/27/2012 13:49,8.861576477,8.861576477,7/26/2012 13:49
S01.S01_A_Caisson2_Flow,7/28/2012 13:49,10.36956186,10.36956186,7/27/2012 13:49
S01.S01_A_Caisson2_Flow,7/29/2012 13:49,10.21238021,10.21238021,7/28/2012 13:49
S01.S01_A_Caisson2_Flow,7/30/2012 13:49,10.27233437,10.27233437,7/29/2012 13:49
S01.S01_A_Caisson2_Flow,7/31/2012 13:49,9.747430049,9.747430049,7/30/2012 13:49
S01.S01_A_Caisson2_Flow,8/1/2012 13:49,(null),(null),7/31/2012 13:49
S01.S01_A_Caisson2_Flow,8/2/2012 13:50,(null),(null),8/1/2012 13:49
S01.S01_A_Caisson2_Flow,8/3/2012 13:50,6.455776992,6.455776992,8/2/2012 13:50
S01.S01_A_Caisson2_Flow,8/4/2012 13:50,5.221684786,5.221684786,8/3/2012 13:50
S01.S01_A_Caisson2_Flow,8/5/2012 13:50,0,0,8/4/2012 13:50
S01.S01_A_Caisson2_Flow,8/6/2012 13:50,6.32553584,6.32553584,8/5/2012 13:50
S01.S01_A_Caisson2_Flow,8/7/2012 13:50,10.33811622,10.33811622,8/6/2012 13:50
S01.S01_A_Caisson2_Flow,8/8/2012 13:50,10.12416067,10.12416067,8/7/2012 13:50
S01.S01_A_Caisson2_Flow,8/9/2012 13:50,9.874130419,9.874130419,8/8/2012 13:50
S01.S01_A_Caisson2_Flow,8/10/2012 13:50,9.939679114,9.939679114,8/9/2012 13:50
S01.S01_A_Caisson2_Flow,8/11/2012 13:50,10.18305051,10.18305051,8/10/2012 13:50
S01.S01_A_Caisson2_Flow,8/12/2012 13:50,5.9460401,5.9460401,8/11/2012 13:50
S01.S01_A_Caisson2_Flow,8/13/2012 13:50,4.127143148,4.127143148,8/12/2012 13:50
S01.S01_A_Caisson2_Flow,8/14/2012 13:50,9.791557109,9.791557109,8/13/2012 13:50
S01.S01_A_Caisson2_Flow,8/15/2012 13:50,6.853100064,6.853100064,8/14/2012 13:50
S01.S01_A_Caisson2_Flow,8/16/2012 13:50,6.202488446,6.202488446,8/15/2012 13:50
S01.S01_A_Caisson2_Flow,8/17/2012 13:50,9.119483945,9.119483945,8/16/2012 13:50
S01.S01_A_Caisson2_Flow,8/18/2012 13:50,9.491851686,9.491851686,8/17/2012 13:50
S01.S01_A_Caisson2_Flow,8/19/2012 13:50,10.31523372,10.31523372,8/18/2012 13:50
S01.S01_A_Caisson2_Flow,8/20/2012 13:50,10.15725716,10.15725716,8/19/2012 13:50
S01.S01_A_Caisson2_Flow,8/21/2012 13:50,5.397908877,5.397908877,8/20/2012 13:50
S01.S01_A_Caisson2_Flow,8/22/2012 13:50,8.65247883,8.65247883,8/21/2012 13:50
S01.S01_A_Caisson2_Flow,8/23/2012 13:50,8.552949729,8.552949729,8/22/2012 13:50
S01.S01_A_Caisson2_Flow,8/24/2012 13:50,4.933037558,4.933037558,8/23/2012 13:50
S01.S01_A_Caisson2_Flow,8/25/2012 13:50,3.675039517,3.675039517,8/24/2012 13:50
S01.S01_A_Caisson2_Flow,8/26/2012 13:50,7.123812038,7.123812038,8/25/2012 13:50
S01.S01_A_Caisson2_Flow,8/27/2012 13:50,10.04994303,10.04994303,8/26/2012 13:50
S01.S01_A_Caisson2_Flow,8/28/2012 13:50,10.22155118,10.22155118,8/27/2012 13:50
S01.S01_A_Caisson2_Flow,8/29/2012 13:50,6.658916589,6.658916589,8/28/2012 13:50
S01.S01_A_Caisson2_Flow,8/30/2012 13:50,1.195596894,1.195596894,8/29/2012 13:50
S01.S01_A_Caisson2_Flow,8/31/2012 13:50,4.467928106,4.467928106,8/30/2012 13:50
S01.S01_A_Caisson2_Flow,9/1/2012 13:50,9.026200342,9.026200342,8/31/2012 13:50
S01.S01_A_Caisson2_Flow,9/2/2012 13:50,4.065203835,4.065203835,9/1/2012 13:50
S01.S01_A_Caisson2_Flow,9/3/2012 13:50,0.507444776,0.507444776,9/2/2012 13:50
S01.S01_A_Caisson2_Flow,9/4/2012 13:50,9.500461869,9.500461869,9/3/2012 13:50
S01.S01_A_Caisson2_Flow,9/5/2012 13:50,8.663625022,8.663625022,9/4/2012 13:50
S01.S01_A_Caisson2_Flow,9/6/2012 13:50,4.464829481,4.464829481,9/5/2012 13:50
S01.S01_A_Caisson2_Flow,9/7/2012 13:50,7.898951669,7.898951669,9/6/2012 13:50
S01.S01_A_Caisson2_Flow,9/8/2012 13:50,8.303288601,8.303288601,9/7/2012 13:50
S01.S01_A_Caisson2_Flow,9/9/2012 13:50,(null),(null),9/8/2012 13:50
S01.S01_A_Caisson2_Flow,9/10/2012 13:50,10.0769339,10.0769339,9/9/2012 13:50
S01.S01_A_Caisson2_Flow,9/11/2012 13:50,7.485683086,7.485683086,9/10/2012 13:50
S01.S01_A_Caisson2_Flow,9/12/2012 13:50,5.252939633,5.252939633,9/11/2012 13:50
S01.S01_A_Caisson2_Flow,9/13/2012 13:50,8.591616006,8.591616006,9/12/2012 13:50
S01.S01_A_Caisson2_Flow,9/14/2012 13:50,0.674020294,0.674020294,9/13/2012 13:50
S01.S01_A_Caisson2_Flow,9/15/2012 13:50,10.425755,10.425755,9/14/2012 13:50
S01.S01_A_Caisson2_Flow,9/16/2012 13:50,10.37418395,10.37418395,9/15/2012 13:50
S01.S01_A_Caisson2_Flow,9/17/2012 13:50,9.980538648,9.980538648,9/16/2012 13:50
S01.S01_A_Caisson2_Flow,9/18/2012 13:50,7.093060366,7.093060366,9/17/2012 13:50
S01.S01_A_Caisson2_Flow,9/19/2012 13:50,8.729229376,8.729229376,9/18/2012 13:50
S01.S01_A_Caisson2_Flow,9/20/2012 13:50,10.07369412,10.07369412,9/19/2012 13:50
S01.S01_A_Caisson2_Flow,9/21/2012 13:50,9.705690381,9.705690381,9/20/2012 13:50
S01.S01_A_Caisson2_Flow,9/22/2012 13:50,10.01606799,10.01606799,9/21/2012 13:50
S01.S01_A_Caisson2_Flow,9/23/2012 13:50,10.02148633,10.02148633,9/22/2012 13:50
S01.S01_A_Caisson2_Flow,9/24/2012 13:50,10.49631588,10.49631588,9/23/2012 13:50
S01.S01_A_Caisson2_Flow,9/25/2012 13:50,8.331869771,8.331869771,9/24/2012 13:50
S01.S01_A_Caisson2_Flow,9/26/2012 13:50,9.922841432,9.922841432,9/25/2012 13:50
S01.S01_A_Caisson2_Flow,9/27/2012 13:50,9.798016184,9.798016184,9/26/2012 13:50
S01.S01_A_Caisson2_Flow,9/28/2012 13:50,9.766082983,9.766082983,9/27/2012 13:50
S01.S01_A_Caisson2_Flow,9/29/2012 13:50,9.888869645,9.888869645,9/28/2012 13:50
S01.S01_A_Caisson2_Flow,9/30/2012 13:50,9.80771836,9.80771836,9/29/2012 13:50
S01.S01_A_Caisson2_Flow,10/1/2012 13:51,9.93097238,9.93097238,9/30/2012 13:50
S01.S01_A_Caisson2_Flow,10/2/2012 13:51,9.901241626,9.901241626,10/1/2012 13:51
S01.S01_A_Caisson2_Flow,10/3/2012 13:51,9.887906296,9.887906296,10/2/2012 13:51
S01.S01_A_Caisson2_Flow,10/4/2012 13:51,9.064830048,9.064830048,10/3/2012 13:51
S01.S01_A_Caisson2_Flow,10/5/2012 13:51,9.920548564,9.920548564,10/4/2012 13:51
S01.S01_A_Caisson2_Flow,10/6/2012 13:51,2.6524117,2.6524117,10/5/2012 13:51
S01.S01_A_Caisson2_Flow,10/7/2012 13:51,2.998829712,2.998829712,10/6/2012 13:51
S01.S01_A_Caisson2_Flow,10/8/2012 13:51,5.306580987,5.306580987,10/7/2012 13:51
S01.S01_A_Caisson2_Flow,10/9/2012 13:51,7.614332263,7.614332263,10/8/2012 13:51
S01.S01_A_Caisson2_Flow,10/10/2012 13:51,9.749968021,9.749968021,10/9/2012 13:51
S01.S01_A_Caisson2_Flow,10/11/2012 13:51,9.841201643,9.841201643,10/10/2012 13:51
S01.S01_A_Caisson2_Flow,10/12/2012 13:51,10.89154457,10.89154457,10/11/2012 13:51
S01.S01_A_Caisson2_Flow,10/13/2012 13:51,10.61912517,10.61912517,10/12/2012 13:51
S01.S01_A_Caisson2_Flow,10/14/2012 13:51,10.3638435,10.3638435,10/13/2012 13:51
S01.S01_A_Caisson2_Flow,10/15/2012 13:51,10.7419292,10.7419292,10/14/2012 13:51
S01.S01_A_Caisson2_Flow,10/16/2012 13:51,10.23446553,10.23446553,10/15/2012 13:51
S01.S01_A_Caisson2_Flow,10/17/2012 13:51,10.07475212,10.07475212,10/16/2012 13:51
S01.S01_A_Caisson2_Flow,10/18/2012 13:51,5.265474886,5.265474886,10/17/2012 13:51
S01.S01_A_Caisson2_Flow,10/19/2012 13:51,7.377998888,7.377998888,10/18/2012 13:51
S01.S01_A_Caisson2_Flow,10/20/2012 13:51,10.328899,10.328899,10/19/2012 13:51
S01.S01_A_Caisson2_Flow,10/21/2012 13:51,4.761444148,4.761444148,10/20/2012 13:51
S01.S01_A_Caisson2_Flow,10/22/2012 13:51,0,0,10/21/2012 13:51
S01.S01_A_Caisson2_Flow,10/23/2012 13:51,0,0,10/22/2012 13:51
S01.S01_A_Caisson2_Flow,10/24/2012 13:51,0,0,10/23/2012 13:51
S01.S01_A_Caisson2_Flow,10/25/2012 13:51,0,0,10/24/2012 13:51
S01.S01_A_Caisson2_Flow,10/26/2012 13:51,0,0,10/25/2012 13:51
S01.S01_A_Caisson2_Flow,10/27/2012 13:51,0,0,10/26/2012 13:51
S01.S01_A_Caisson2_Flow,10/28/2012 13:51,0,0,10/27/2012 13:51
S01.S01_A_Caisson2_Flow,10/29/2012 13:51,0.002512975,2.51E-03,10/28/2012 13:51
S01.S01_A_Caisson2_Flow,10/30/2012 13:51,3.857713669,3.857713669,10/29/2012 13:51
S01.S01_A_Caisson2_Flow,10/31/2012 13:51,6.440733407,6.440733407,10/30/2012 13:51
S01.S01_A_Caisson2_Flow,11/1/2012 13:51,8.260544591,8.260544591,10/31/2012 13:51
S01.S01_A_Caisson2_Flow,11/2/2012 13:51,0.330410453,0.330410453,11/1/2012 13:51
S01.S01_A_Caisson2_Flow,11/3/2012 13:51,0.000729851,7.30E-04,11/2/2012 13:51
S01.S01_A_Caisson2_Flow,11/4/2012 12:51,2.747374547,2.747374547,11/3/2012 13:51
S01.S01_A_Caisson2_Flow,11/5/2012 12:51,8.149828384,8.149828384,11/4/2012 12:51
S01.S01_A_Caisson2_Flow,11/6/2012 12:51,8.865036179,8.865036179,11/5/2012 12:51
S01.S01_A_Caisson2_Flow,11/7/2012 12:51,7.208030832,7.208030832,11/6/2012 12:51
S01.S01_A_Caisson2_Flow,11/8/2012 12:51,7.883251007,7.883251007,11/7/2012 12:51
