TagName,DateTime,Value,vValue,StartDateTime
S05.S05_A_Pump9_Flow,6/18/2012 13:49,(null),(null),6/17/2012 13:49
S05.S05_A_Pump9_Flow,6/19/2012 13:49,(null),(null),6/18/2012 13:49
S05.S05_A_Pump9_Flow,6/20/2012 13:49,(null),(null),6/19/2012 13:49
S05.S05_A_Pump9_Flow,6/21/2012 13:49,(null),(null),6/20/2012 13:49
S05.S05_A_Pump9_Flow,6/22/2012 13:49,(null),(null),6/21/2012 13:49
S05.S05_A_Pump9_Flow,6/23/2012 13:49,(null),(null),6/22/2012 13:49
S05.S05_A_Pump9_Flow,6/24/2012 13:49,(null),(null),6/23/2012 13:49
S05.S05_A_Pump9_Flow,6/25/2012 13:49,(null),(null),6/24/2012 13:49
S05.S05_A_Pump9_Flow,6/26/2012 13:49,(null),(null),6/25/2012 13:49
S05.S05_A_Pump9_Flow,6/27/2012 13:49,(null),(null),6/26/2012 13:49
S05.S05_A_Pump9_Flow,6/28/2012 13:49,(null),(null),6/27/2012 13:49
S05.S05_A_Pump9_Flow,6/29/2012 13:49,(null),(null),6/28/2012 13:49
S05.S05_A_Pump9_Flow,6/30/2012 13:49,(null),(null),6/29/2012 13:49
S05.S05_A_Pump9_Flow,7/1/2012 13:49,(null),(null),6/30/2012 13:49
S05.S05_A_Pump9_Flow,7/2/2012 13:49,(null),(null),7/1/2012 13:49
S05.S05_A_Pump9_Flow,7/3/2012 13:49,(null),(null),7/2/2012 13:49
S05.S05_A_Pump9_Flow,7/4/2012 13:49,(null),(null),7/3/2012 13:49
S05.S05_A_Pump9_Flow,7/5/2012 13:49,(null),(null),7/4/2012 13:49
S05.S05_A_Pump9_Flow,7/6/2012 13:49,(null),(null),7/5/2012 13:49
S05.S05_A_Pump9_Flow,7/7/2012 13:49,(null),(null),7/6/2012 13:49
S05.S05_A_Pump9_Flow,7/8/2012 13:49,(null),(null),7/7/2012 13:49
S05.S05_A_Pump9_Flow,7/9/2012 13:49,(null),(null),7/8/2012 13:49
S05.S05_A_Pump9_Flow,7/10/2012 13:49,(null),(null),7/9/2012 13:49
S05.S05_A_Pump9_Flow,7/11/2012 13:49,(null),(null),7/10/2012 13:49
S05.S05_A_Pump9_Flow,7/12/2012 13:49,(null),(null),7/11/2012 13:49
S05.S05_A_Pump9_Flow,7/13/2012 13:49,(null),(null),7/12/2012 13:49
S05.S05_A_Pump9_Flow,7/14/2012 13:49,(null),(null),7/13/2012 13:49
S05.S05_A_Pump9_Flow,7/15/2012 13:49,(null),(null),7/14/2012 13:49
S05.S05_A_Pump9_Flow,7/16/2012 13:49,(null),(null),7/15/2012 13:49
S05.S05_A_Pump9_Flow,7/17/2012 13:49,(null),(null),7/16/2012 13:49
S05.S05_A_Pump9_Flow,7/18/2012 13:49,(null),(null),7/17/2012 13:49
S05.S05_A_Pump9_Flow,7/19/2012 13:49,(null),(null),7/18/2012 13:49
S05.S05_A_Pump9_Flow,7/20/2012 13:49,(null),(null),7/19/2012 13:49
S05.S05_A_Pump9_Flow,7/21/2012 13:49,(null),(null),7/20/2012 13:49
S05.S05_A_Pump9_Flow,7/22/2012 13:49,(null),(null),7/21/2012 13:49
S05.S05_A_Pump9_Flow,7/23/2012 13:49,(null),(null),7/22/2012 13:49
S05.S05_A_Pump9_Flow,7/24/2012 13:49,(null),(null),7/23/2012 13:49
S05.S05_A_Pump9_Flow,7/25/2012 13:49,(null),(null),7/24/2012 13:49
S05.S05_A_Pump9_Flow,7/26/2012 13:49,(null),(null),7/25/2012 13:49
S05.S05_A_Pump9_Flow,7/27/2012 13:49,(null),(null),7/26/2012 13:49
S05.S05_A_Pump9_Flow,7/28/2012 13:49,(null),(null),7/27/2012 13:49
S05.S05_A_Pump9_Flow,7/29/2012 13:49,(null),(null),7/28/2012 13:49
S05.S05_A_Pump9_Flow,7/30/2012 13:49,(null),(null),7/29/2012 13:49
S05.S05_A_Pump9_Flow,7/31/2012 13:49,(null),(null),7/30/2012 13:49
S05.S05_A_Pump9_Flow,8/1/2012 13:49,(null),(null),7/31/2012 13:49
S05.S05_A_Pump9_Flow,8/2/2012 13:50,(null),(null),8/1/2012 13:49
S05.S05_A_Pump9_Flow,8/3/2012 13:50,(null),(null),8/2/2012 13:50
S05.S05_A_Pump9_Flow,8/4/2012 13:50,(null),(null),8/3/2012 13:50
S05.S05_A_Pump9_Flow,8/5/2012 13:50,(null),(null),8/4/2012 13:50
S05.S05_A_Pump9_Flow,8/6/2012 13:50,(null),(null),8/5/2012 13:50
S05.S05_A_Pump9_Flow,8/7/2012 13:50,(null),(null),8/6/2012 13:50
S05.S05_A_Pump9_Flow,8/8/2012 13:50,(null),(null),8/7/2012 13:50
S05.S05_A_Pump9_Flow,8/9/2012 13:50,(null),(null),8/8/2012 13:50
S05.S05_A_Pump9_Flow,8/10/2012 13:50,(null),(null),8/9/2012 13:50
S05.S05_A_Pump9_Flow,8/11/2012 13:50,(null),(null),8/10/2012 13:50
S05.S05_A_Pump9_Flow,8/12/2012 13:50,(null),(null),8/11/2012 13:50
S05.S05_A_Pump9_Flow,8/13/2012 13:50,(null),(null),8/12/2012 13:50
S05.S05_A_Pump9_Flow,8/14/2012 13:50,(null),(null),8/13/2012 13:50
S05.S05_A_Pump9_Flow,8/15/2012 13:50,(null),(null),8/14/2012 13:50
S05.S05_A_Pump9_Flow,8/16/2012 13:50,(null),(null),8/15/2012 13:50
S05.S05_A_Pump9_Flow,8/17/2012 13:50,(null),(null),8/16/2012 13:50
S05.S05_A_Pump9_Flow,8/18/2012 13:50,(null),(null),8/17/2012 13:50
S05.S05_A_Pump9_Flow,8/19/2012 13:50,(null),(null),8/18/2012 13:50
S05.S05_A_Pump9_Flow,8/20/2012 13:50,(null),(null),8/19/2012 13:50
S05.S05_A_Pump9_Flow,8/21/2012 13:50,(null),(null),8/20/2012 13:50
S05.S05_A_Pump9_Flow,8/22/2012 13:50,(null),(null),8/21/2012 13:50
S05.S05_A_Pump9_Flow,8/23/2012 13:50,(null),(null),8/22/2012 13:50
S05.S05_A_Pump9_Flow,8/24/2012 13:50,(null),(null),8/23/2012 13:50
S05.S05_A_Pump9_Flow,8/25/2012 13:50,(null),(null),8/24/2012 13:50
S05.S05_A_Pump9_Flow,8/26/2012 13:50,(null),(null),8/25/2012 13:50
S05.S05_A_Pump9_Flow,8/27/2012 13:50,(null),(null),8/26/2012 13:50
S05.S05_A_Pump9_Flow,8/28/2012 13:50,(null),(null),8/27/2012 13:50
S05.S05_A_Pump9_Flow,8/29/2012 13:50,(null),(null),8/28/2012 13:50
S05.S05_A_Pump9_Flow,8/30/2012 13:50,(null),(null),8/29/2012 13:50
S05.S05_A_Pump9_Flow,8/31/2012 13:50,(null),(null),8/30/2012 13:50
S05.S05_A_Pump9_Flow,9/1/2012 13:50,(null),(null),8/31/2012 13:50
S05.S05_A_Pump9_Flow,9/2/2012 13:50,(null),(null),9/1/2012 13:50
S05.S05_A_Pump9_Flow,9/3/2012 13:50,(null),(null),9/2/2012 13:50
S05.S05_A_Pump9_Flow,9/4/2012 13:50,(null),(null),9/3/2012 13:50
S05.S05_A_Pump9_Flow,9/5/2012 13:50,(null),(null),9/4/2012 13:50
S05.S05_A_Pump9_Flow,9/6/2012 13:50,(null),(null),9/5/2012 13:50
S05.S05_A_Pump9_Flow,9/7/2012 13:50,(null),(null),9/6/2012 13:50
S05.S05_A_Pump9_Flow,9/8/2012 13:50,(null),(null),9/7/2012 13:50
S05.S05_A_Pump9_Flow,9/9/2012 13:50,(null),(null),9/8/2012 13:50
S05.S05_A_Pump9_Flow,9/10/2012 13:50,(null),(null),9/9/2012 13:50
S05.S05_A_Pump9_Flow,9/11/2012 13:50,(null),(null),9/10/2012 13:50
S05.S05_A_Pump9_Flow,9/12/2012 13:50,(null),(null),9/11/2012 13:50
S05.S05_A_Pump9_Flow,9/13/2012 13:50,(null),(null),9/12/2012 13:50
S05.S05_A_Pump9_Flow,9/14/2012 13:50,(null),(null),9/13/2012 13:50
S05.S05_A_Pump9_Flow,9/15/2012 13:50,(null),(null),9/14/2012 13:50
S05.S05_A_Pump9_Flow,9/16/2012 13:50,(null),(null),9/15/2012 13:50
S05.S05_A_Pump9_Flow,9/17/2012 13:50,(null),(null),9/16/2012 13:50
S05.S05_A_Pump9_Flow,9/18/2012 13:50,(null),(null),9/17/2012 13:50
S05.S05_A_Pump9_Flow,9/19/2012 13:50,(null),(null),9/18/2012 13:50
S05.S05_A_Pump9_Flow,9/20/2012 13:50,(null),(null),9/19/2012 13:50
S05.S05_A_Pump9_Flow,9/21/2012 13:50,(null),(null),9/20/2012 13:50
S05.S05_A_Pump9_Flow,9/22/2012 13:50,(null),(null),9/21/2012 13:50
S05.S05_A_Pump9_Flow,9/23/2012 13:50,(null),(null),9/22/2012 13:50
S05.S05_A_Pump9_Flow,9/24/2012 13:50,(null),(null),9/23/2012 13:50
S05.S05_A_Pump9_Flow,9/25/2012 13:50,(null),(null),9/24/2012 13:50
S05.S05_A_Pump9_Flow,9/26/2012 13:50,(null),(null),9/25/2012 13:50
S05.S05_A_Pump9_Flow,9/27/2012 13:50,(null),(null),9/26/2012 13:50
S05.S05_A_Pump9_Flow,9/28/2012 13:50,(null),(null),9/27/2012 13:50
S05.S05_A_Pump9_Flow,9/29/2012 13:50,(null),(null),9/28/2012 13:50
S05.S05_A_Pump9_Flow,9/30/2012 13:50,(null),(null),9/29/2012 13:50
S05.S05_A_Pump9_Flow,10/1/2012 13:51,(null),(null),9/30/2012 13:50
S05.S05_A_Pump9_Flow,10/2/2012 13:51,(null),(null),10/1/2012 13:51
S05.S05_A_Pump9_Flow,10/3/2012 13:51,(null),(null),10/2/2012 13:51
S05.S05_A_Pump9_Flow,10/4/2012 13:51,(null),(null),10/3/2012 13:51
S05.S05_A_Pump9_Flow,10/5/2012 13:51,(null),(null),10/4/2012 13:51
S05.S05_A_Pump9_Flow,10/6/2012 13:51,(null),(null),10/5/2012 13:51
S05.S05_A_Pump9_Flow,10/7/2012 13:51,(null),(null),10/6/2012 13:51
S05.S05_A_Pump9_Flow,10/8/2012 13:51,(null),(null),10/7/2012 13:51
S05.S05_A_Pump9_Flow,10/9/2012 13:51,(null),(null),10/8/2012 13:51
S05.S05_A_Pump9_Flow,10/10/2012 13:51,(null),(null),10/9/2012 13:51
S05.S05_A_Pump9_Flow,10/11/2012 13:51,(null),(null),10/10/2012 13:51
S05.S05_A_Pump9_Flow,10/12/2012 13:51,(null),(null),10/11/2012 13:51
S05.S05_A_Pump9_Flow,10/13/2012 13:51,(null),(null),10/12/2012 13:51
S05.S05_A_Pump9_Flow,10/14/2012 13:51,(null),(null),10/13/2012 13:51
S05.S05_A_Pump9_Flow,10/15/2012 13:51,(null),(null),10/14/2012 13:51
S05.S05_A_Pump9_Flow,10/16/2012 13:51,(null),(null),10/15/2012 13:51
S05.S05_A_Pump9_Flow,10/17/2012 13:51,(null),(null),10/16/2012 13:51
S05.S05_A_Pump9_Flow,10/18/2012 13:51,(null),(null),10/17/2012 13:51
S05.S05_A_Pump9_Flow,10/19/2012 13:51,(null),(null),10/18/2012 13:51
S05.S05_A_Pump9_Flow,10/20/2012 13:51,(null),(null),10/19/2012 13:51
S05.S05_A_Pump9_Flow,10/21/2012 13:51,(null),(null),10/20/2012 13:51
S05.S05_A_Pump9_Flow,10/22/2012 13:51,(null),(null),10/21/2012 13:51
S05.S05_A_Pump9_Flow,10/23/2012 13:51,(null),(null),10/22/2012 13:51
S05.S05_A_Pump9_Flow,10/24/2012 13:51,(null),(null),10/23/2012 13:51
S05.S05_A_Pump9_Flow,10/25/2012 13:51,(null),(null),10/24/2012 13:51
S05.S05_A_Pump9_Flow,10/26/2012 13:51,(null),(null),10/25/2012 13:51
S05.S05_A_Pump9_Flow,10/27/2012 13:51,(null),(null),10/26/2012 13:51
S05.S05_A_Pump9_Flow,10/28/2012 13:51,(null),(null),10/27/2012 13:51
S05.S05_A_Pump9_Flow,10/29/2012 13:51,(null),(null),10/28/2012 13:51
S05.S05_A_Pump9_Flow,10/30/2012 13:51,(null),(null),10/29/2012 13:51
S05.S05_A_Pump9_Flow,10/31/2012 13:51,(null),(null),10/30/2012 13:51
S05.S05_A_Pump9_Flow,11/1/2012 13:51,(null),(null),10/31/2012 13:51
S05.S05_A_Pump9_Flow,11/2/2012 13:51,(null),(null),11/1/2012 13:51
S05.S05_A_Pump9_Flow,11/3/2012 13:51,(null),(null),11/2/2012 13:51
S05.S05_A_Pump9_Flow,11/4/2012 12:51,(null),(null),11/3/2012 13:51
S05.S05_A_Pump9_Flow,11/5/2012 12:51,(null),(null),11/4/2012 12:51
S05.S05_A_Pump9_Flow,11/6/2012 12:51,(null),(null),11/5/2012 12:51
S05.S05_A_Pump9_Flow,11/7/2012 12:51,(null),(null),11/6/2012 12:51
S05.S05_A_Pump9_Flow,11/8/2012 12:51,(null),(null),11/7/2012 12:51
S05.S05_A_Pump9_Flow,11/9/2012 12:51,(null),(null),11/8/2012 12:51
S05.S05_A_Pump9_Flow,11/10/2012 12:51,(null),(null),11/9/2012 12:51
S05.S05_A_Pump9_Flow,11/11/2012 12:51,(null),(null),11/10/2012 12:51
S05.S05_A_Pump9_Flow,11/12/2012 12:51,(null),(null),11/11/2012 12:51
S05.S05_A_Pump9_Flow,11/13/2012 12:51,(null),(null),11/12/2012 12:51
S05.S05_A_Pump9_Flow,11/14/2012 12:51,(null),(null),11/13/2012 12:51
S05.S05_A_Pump9_Flow,11/15/2012 12:51,(null),(null),11/14/2012 12:51
S05.S05_A_Pump9_Flow,11/16/2012 12:51,(null),(null),11/15/2012 12:51
S05.S05_A_Pump9_Flow,11/17/2012 12:51,(null),(null),11/16/2012 12:51
S05.S05_A_Pump9_Flow,11/18/2012 12:51,(null),(null),11/17/2012 12:51
S05.S05_A_Pump9_Flow,11/19/2012 12:51,(null),(null),11/18/2012 12:51
S05.S05_A_Pump9_Flow,11/20/2012 12:51,(null),(null),11/19/2012 12:51
S05.S05_A_Pump9_Flow,11/21/2012 12:51,(null),(null),11/20/2012 12:51
S05.S05_A_Pump9_Flow,11/22/2012 12:51,(null),(null),11/21/2012 12:51
S05.S05_A_Pump9_Flow,11/23/2012 12:51,(null),(null),11/22/2012 12:51
S05.S05_A_Pump9_Flow,11/24/2012 12:51,(null),(null),11/23/2012 12:51
S05.S05_A_Pump9_Flow,11/25/2012 12:51,(null),(null),11/24/2012 12:51
S05.S05_A_Pump9_Flow,11/26/2012 12:51,(null),(null),11/25/2012 12:51
S05.S05_A_Pump9_Flow,11/27/2012 12:51,(null),(null),11/26/2012 12:51
S05.S05_A_Pump9_Flow,11/28/2012 12:51,(null),(null),11/27/2012 12:51
S05.S05_A_Pump9_Flow,11/29/2012 12:51,(null),(null),11/28/2012 12:51
S05.S05_A_Pump9_Flow,11/30/2012 12:52,(null),(null),11/29/2012 12:51
S05.S05_A_Pump9_Flow,12/1/2012 12:52,(null),(null),11/30/2012 12:52
S05.S05_A_Pump9_Flow,12/2/2012 12:52,(null),(null),12/1/2012 12:52
S05.S05_A_Pump9_Flow,12/3/2012 12:52,(null),(null),12/2/2012 12:52
