TagName,DateTime,Value,vValue,StartDateTime
S42.S42_A_Caisson6_Flow,6/18/2012 13:49,14.95082766,14.95082766,6/17/2012 13:49
S42.S42_A_Caisson6_Flow,6/19/2012 13:49,9.376589783,9.376589783,6/18/2012 13:49
S42.S42_A_Caisson6_Flow,6/20/2012 13:49,20.31085103,20.31085103,6/19/2012 13:49
S42.S42_A_Caisson6_Flow,6/21/2012 13:49,20.61739877,20.61739877,6/20/2012 13:49
S42.S42_A_Caisson6_Flow,6/22/2012 13:49,20.81074894,20.81074894,6/21/2012 13:49
S42.S42_A_Caisson6_Flow,6/23/2012 13:49,21.00409911,21.00409911,6/22/2012 13:49
S42.S42_A_Caisson6_Flow,6/24/2012 13:49,21.19744928,21.19744928,6/23/2012 13:49
S42.S42_A_Caisson6_Flow,6/25/2012 13:49,21.208541,21.208541,6/24/2012 13:49
S42.S42_A_Caisson6_Flow,6/26/2012 13:49,20.10909716,20.10909716,6/25/2012 13:49
S42.S42_A_Caisson6_Flow,6/27/2012 13:49,19.78769531,19.78769531,6/26/2012 13:49
S42.S42_A_Caisson6_Flow,6/28/2012 13:49,19.46629346,19.46629346,6/27/2012 13:49
S42.S42_A_Caisson6_Flow,6/29/2012 13:49,19.44593776,19.44593776,6/28/2012 13:49
S42.S42_A_Caisson6_Flow,6/30/2012 13:49,19.76112393,19.76112393,6/29/2012 13:49
S42.S42_A_Caisson6_Flow,7/1/2012 13:49,20.07655368,20.07655368,6/30/2012 13:49
S42.S42_A_Caisson6_Flow,7/2/2012 13:49,20.29332453,20.29332453,7/1/2012 13:49
S42.S42_A_Caisson6_Flow,7/3/2012 13:49,(null),(null),7/2/2012 13:49
S42.S42_A_Caisson6_Flow,7/4/2012 13:49,(null),(null),7/3/2012 13:49
S42.S42_A_Caisson6_Flow,7/5/2012 13:49,(null),(null),7/4/2012 13:49
S42.S42_A_Caisson6_Flow,7/6/2012 13:49,(null),(null),7/5/2012 13:49
S42.S42_A_Caisson6_Flow,7/7/2012 13:49,20.1949321,20.1949321,7/6/2012 13:49
S42.S42_A_Caisson6_Flow,7/8/2012 13:49,19.96767941,19.96767941,7/7/2012 13:49
S42.S42_A_Caisson6_Flow,7/9/2012 13:49,19.73869298,19.73869298,7/8/2012 13:49
S42.S42_A_Caisson6_Flow,7/10/2012 13:49,19.50970654,19.50970654,7/9/2012 13:49
S42.S42_A_Caisson6_Flow,7/11/2012 13:49,19.19130922,19.19130922,7/10/2012 13:49
S42.S42_A_Caisson6_Flow,7/12/2012 13:49,19.50442746,19.50442746,7/11/2012 13:49
S42.S42_A_Caisson6_Flow,7/13/2012 13:49,16.30326711,16.30326711,7/12/2012 13:49
S42.S42_A_Caisson6_Flow,7/14/2012 13:49,20.18503788,20.18503788,7/13/2012 13:49
S42.S42_A_Caisson6_Flow,7/15/2012 13:49,20.24175835,20.24175835,7/14/2012 13:49
S42.S42_A_Caisson6_Flow,7/16/2012 13:49,20.24175835,20.24175835,7/15/2012 13:49
S42.S42_A_Caisson6_Flow,7/17/2012 13:49,20.24175835,20.24175835,7/16/2012 13:49
S42.S42_A_Caisson6_Flow,7/18/2012 13:49,20.13720239,20.13720239,7/17/2012 13:49
S42.S42_A_Caisson6_Flow,7/19/2012 13:49,17.77963998,17.77963998,7/18/2012 13:49
S42.S42_A_Caisson6_Flow,7/20/2012 13:49,11.23933176,11.23933176,7/19/2012 13:49
S42.S42_A_Caisson6_Flow,7/21/2012 13:49,11.83590721,11.83590721,7/20/2012 13:49
S42.S42_A_Caisson6_Flow,7/22/2012 13:49,20.55118996,20.55118996,7/21/2012 13:49
S42.S42_A_Caisson6_Flow,7/23/2012 13:49,20.98054674,20.98054674,7/22/2012 13:49
S42.S42_A_Caisson6_Flow,7/24/2012 13:49,21.03126802,21.03126802,7/23/2012 13:49
S42.S42_A_Caisson6_Flow,7/25/2012 13:49,20.35082649,20.35082649,7/24/2012 13:49
