TagName,DateTime,Value,vValue,StartDateTime,,Unit: °C
S42.S42_A_Water_Temp,6/18/2012 13:49,17.81318665,17.81318665,6/17/2012 13:49,,
S42.S42_A_Water_Temp,6/19/2012 13:49,17.81318665,17.81318665,6/18/2012 13:49,,
S42.S42_A_Water_Temp,6/20/2012 13:49,17.81318665,17.81318665,6/19/2012 13:49,,
S42.S42_A_Water_Temp,6/21/2012 13:49,17.81318665,17.81318665,6/20/2012 13:49,,
S42.S42_A_Water_Temp,6/22/2012 13:49,17.81318665,17.81318665,6/21/2012 13:49,,
S42.S42_A_Water_Temp,6/23/2012 13:49,17.81318665,17.81318665,6/22/2012 13:49,,
S42.S42_A_Water_Temp,6/24/2012 13:49,17.81318665,17.81318665,6/23/2012 13:49,,
S42.S42_A_Water_Temp,6/25/2012 13:49,17.81318665,17.81318665,6/24/2012 13:49,,
S42.S42_A_Water_Temp,6/26/2012 13:49,17.81318665,17.81318665,6/25/2012 13:49,,
S42.S42_A_Water_Temp,6/27/2012 13:49,17.81318665,17.81318665,6/26/2012 13:49,,
S42.S42_A_Water_Temp,6/28/2012 13:49,17.81318665,17.81318665,6/27/2012 13:49,,
S42.S42_A_Water_Temp,6/29/2012 13:49,17.81318665,17.81318665,6/28/2012 13:49,,
S42.S42_A_Water_Temp,6/30/2012 13:49,17.81318665,17.81318665,6/29/2012 13:49,,
S42.S42_A_Water_Temp,7/1/2012 13:49,17.81318665,17.81318665,6/30/2012 13:49,,
S42.S42_A_Water_Temp,7/2/2012 13:49,17.81318665,17.81318665,7/1/2012 13:49,,
S42.S42_A_Water_Temp,7/3/2012 13:49,(null),(null),7/2/2012 13:49,,
S42.S42_A_Water_Temp,7/4/2012 13:49,(null),(null),7/3/2012 13:49,,
S42.S42_A_Water_Temp,7/5/2012 13:49,(null),(null),7/4/2012 13:49,,
S42.S42_A_Water_Temp,7/6/2012 13:49,(null),(null),7/5/2012 13:49,,
S42.S42_A_Water_Temp,7/7/2012 13:49,17.89399023,17.89399023,7/6/2012 13:49,,
S42.S42_A_Water_Temp,7/8/2012 13:49,18.05683979,18.05683979,7/7/2012 13:49,,
S42.S42_A_Water_Temp,7/9/2012 13:49,18.22093175,18.22093175,7/8/2012 13:49,,
S42.S42_A_Water_Temp,7/10/2012 13:49,18.38502372,18.38502372,7/9/2012 13:49,,
S42.S42_A_Water_Temp,7/11/2012 13:49,18.54242297,18.54242297,7/10/2012 13:49,,
S42.S42_A_Water_Temp,7/12/2012 13:49,18.36846129,18.36846129,7/11/2012 13:49,,
S42.S42_A_Water_Temp,7/13/2012 13:49,18.19780159,18.19780159,7/12/2012 13:49,,
S42.S42_A_Water_Temp,7/14/2012 13:49,18.19780159,18.19780159,7/13/2012 13:49,,
S42.S42_A_Water_Temp,7/15/2012 13:49,18.19780159,18.19780159,7/14/2012 13:49,,
S42.S42_A_Water_Temp,7/16/2012 13:49,18.19780159,18.19780159,7/15/2012 13:49,,
S42.S42_A_Water_Temp,7/17/2012 13:49,18.19780159,18.19780159,7/16/2012 13:49,,
S42.S42_A_Water_Temp,7/18/2012 13:49,18.25603588,18.25603588,7/17/2012 13:49,,
S42.S42_A_Water_Temp,7/19/2012 13:49,18.51791184,18.51791184,7/18/2012 13:49,,
S42.S42_A_Water_Temp,7/20/2012 13:49,18.62271118,18.62271118,7/19/2012 13:49,,
S42.S42_A_Water_Temp,7/21/2012 13:49,18.62271118,18.62271118,7/20/2012 13:49,,
S42.S42_A_Water_Temp,7/22/2012 13:49,18.62271118,18.62271118,7/21/2012 13:49,,
S42.S42_A_Water_Temp,7/23/2012 13:49,18.62271118,18.62271118,7/22/2012 13:49,,
S42.S42_A_Water_Temp,7/24/2012 13:49,18.62271118,18.62271118,7/23/2012 13:49,,
S42.S42_A_Water_Temp,7/25/2012 13:49,18.62271266,18.62271266,7/24/2012 13:49,,
S42.S42_A_Water_Temp,7/26/2012 13:49,18.75442113,18.75442113,7/25/2012 13:49,,
S42.S42_A_Water_Temp,7/27/2012 13:49,19.01607951,19.01607951,7/26/2012 13:49,,
S42.S42_A_Water_Temp,7/28/2012 13:49,19.2777379,19.2777379,7/27/2012 13:49,,
S42.S42_A_Water_Temp,7/29/2012 13:49,19.53939629,19.53939629,7/28/2012 13:49,,
S42.S42_A_Water_Temp,7/30/2012 13:49,19.80105467,19.80105467,7/29/2012 13:49,,
S42.S42_A_Water_Temp,7/31/2012 13:49,19.97971786,19.97971786,7/30/2012 13:49,,
S42.S42_A_Water_Temp,8/1/2012 13:49,(null),(null),7/31/2012 13:49,,
S42.S42_A_Water_Temp,8/2/2012 13:50,(null),(null),8/1/2012 13:49,,
S42.S42_A_Water_Temp,8/3/2012 13:50,18.98168564,18.98168564,8/2/2012 13:50,,
S42.S42_A_Water_Temp,8/4/2012 13:50,18.98168564,18.98168564,8/3/2012 13:50,,
S42.S42_A_Water_Temp,8/5/2012 13:50,18.98168564,18.98168564,8/4/2012 13:50,,
S42.S42_A_Water_Temp,8/6/2012 13:50,19.18624917,19.18624917,8/5/2012 13:50,,
S42.S42_A_Water_Temp,8/7/2012 13:50,19.7258066,19.7258066,8/6/2012 13:50,,
S42.S42_A_Water_Temp,8/8/2012 13:50,19.62006534,19.62006534,8/7/2012 13:50,,
S42.S42_A_Water_Temp,8/9/2012 13:50,19.31502137,19.31502137,8/8/2012 13:50,,
S42.S42_A_Water_Temp,8/10/2012 13:50,19.24594662,19.24594662,8/9/2012 13:50,,
S42.S42_A_Water_Temp,8/11/2012 13:50,19.10345163,19.10345163,8/10/2012 13:50,,
S42.S42_A_Water_Temp,8/12/2012 13:50,19.45450145,19.45450145,8/11/2012 13:50,,
S42.S42_A_Water_Temp,8/13/2012 13:50,19.82425326,19.82425326,8/12/2012 13:50,,
S42.S42_A_Water_Temp,8/14/2012 13:50,19.81252705,19.81252705,8/13/2012 13:50,,
S42.S42_A_Water_Temp,8/15/2012 13:50,19.4414819,19.4414819,8/14/2012 13:50,,
S42.S42_A_Water_Temp,8/16/2012 13:50,19.08943857,19.08943857,8/15/2012 13:50,,
S42.S42_A_Water_Temp,8/17/2012 13:50,19.00366211,19.00366211,8/16/2012 13:50,,
S42.S42_A_Water_Temp,8/18/2012 13:50,19.00366211,19.00366211,8/17/2012 13:50,,
S42.S42_A_Water_Temp,8/19/2012 13:50,19.00366211,19.00366211,8/18/2012 13:50,,
S42.S42_A_Water_Temp,8/20/2012 13:50,19.00366211,19.00366211,8/19/2012 13:50,,
S42.S42_A_Water_Temp,8/21/2012 13:50,19.00366211,19.00366211,8/20/2012 13:50,,
S42.S42_A_Water_Temp,8/22/2012 13:50,19.00366211,19.00366211,8/21/2012 13:50,,
S42.S42_A_Water_Temp,8/23/2012 13:50,19.00366211,19.00366211,8/22/2012 13:50,,
S42.S42_A_Water_Temp,8/24/2012 13:50,19.00366211,19.00366211,8/23/2012 13:50,,
S42.S42_A_Water_Temp,8/25/2012 13:50,19.00366211,19.00366211,8/24/2012 13:50,,
S42.S42_A_Water_Temp,8/26/2012 13:50,19.00366211,19.00366211,8/25/2012 13:50,,
S42.S42_A_Water_Temp,8/27/2012 13:50,19.00366211,19.00366211,8/26/2012 13:50,,
S42.S42_A_Water_Temp,8/28/2012 13:50,19.00366211,19.00366211,8/27/2012 13:50,,
S42.S42_A_Water_Temp,8/29/2012 13:50,19.00325573,19.00325573,8/28/2012 13:50,,
S42.S42_A_Water_Temp,8/30/2012 13:50,19.00366211,19.00366211,8/29/2012 13:50,,
S42.S42_A_Water_Temp,8/31/2012 13:50,19.00366211,19.00366211,8/30/2012 13:50,,
S42.S42_A_Water_Temp,9/1/2012 13:50,19.00366211,19.00366211,8/31/2012 13:50,,
S42.S42_A_Water_Temp,9/2/2012 13:50,19.00366211,19.00366211,9/1/2012 13:50,,
S42.S42_A_Water_Temp,9/3/2012 13:50,19.00366211,19.00366211,9/2/2012 13:50,,
S42.S42_A_Water_Temp,9/4/2012 13:50,19.00366211,19.00366211,9/3/2012 13:50,,
S42.S42_A_Water_Temp,9/5/2012 13:50,19.00366211,19.00366211,9/4/2012 13:50,,
S42.S42_A_Water_Temp,9/6/2012 13:50,19.00366211,19.00366211,9/5/2012 13:50,,
S42.S42_A_Water_Temp,9/7/2012 13:50,19.00366211,19.00366211,9/6/2012 13:50,,
S42.S42_A_Water_Temp,9/8/2012 13:50,19.00366211,19.00366211,9/7/2012 13:50,,
S42.S42_A_Water_Temp,9/9/2012 13:50,(null),(null),9/8/2012 13:50,,
S42.S42_A_Water_Temp,9/10/2012 13:50,19.00366211,19.00366211,9/9/2012 13:50,,
S42.S42_A_Water_Temp,9/11/2012 13:50,19.00366211,19.00366211,9/10/2012 13:50,,
S42.S42_A_Water_Temp,9/12/2012 13:50,19.00366211,19.00366211,9/11/2012 13:50,,
S42.S42_A_Water_Temp,9/13/2012 13:50,19.00366211,19.00366211,9/12/2012 13:50,,
S42.S42_A_Water_Temp,9/14/2012 13:50,19.00351609,19.00351609,9/13/2012 13:50,,
S42.S42_A_Water_Temp,9/15/2012 13:50,19.00366211,19.00366211,9/14/2012 13:50,,
S42.S42_A_Water_Temp,9/16/2012 13:50,19.00366211,19.00366211,9/15/2012 13:50,,
S42.S42_A_Water_Temp,9/17/2012 13:50,19.00366211,19.00366211,9/16/2012 13:50,,
S42.S42_A_Water_Temp,9/18/2012 13:50,19.00366211,19.00366211,9/17/2012 13:50,,
S42.S42_A_Water_Temp,9/19/2012 13:50,19.00351398,19.00351398,9/18/2012 13:50,,
S42.S42_A_Water_Temp,9/20/2012 13:50,19.00366211,19.00366211,9/19/2012 13:50,,
S42.S42_A_Water_Temp,9/21/2012 13:50,19.00366211,19.00366211,9/20/2012 13:50,,
S42.S42_A_Water_Temp,9/22/2012 13:50,19.00366211,19.00366211,9/21/2012 13:50,,
S42.S42_A_Water_Temp,9/23/2012 13:50,19.00366211,19.00366211,9/22/2012 13:50,,
S42.S42_A_Water_Temp,9/24/2012 13:50,19.00366211,19.00366211,9/23/2012 13:50,,
S42.S42_A_Water_Temp,9/25/2012 13:50,19.00366211,19.00366211,9/24/2012 13:50,,
S42.S42_A_Water_Temp,9/26/2012 13:50,19.00366211,19.00366211,9/25/2012 13:50,,
S42.S42_A_Water_Temp,9/27/2012 13:50,19.00366211,19.00366211,9/26/2012 13:50,,
S42.S42_A_Water_Temp,9/28/2012 13:50,19.00366211,19.00366211,9/27/2012 13:50,,
S42.S42_A_Water_Temp,9/29/2012 13:50,19.00366211,19.00366211,9/28/2012 13:50,,
S42.S42_A_Water_Temp,9/30/2012 13:50,19.00366211,19.00366211,9/29/2012 13:50,,
S42.S42_A_Water_Temp,10/1/2012 13:51,19.00366211,19.00366211,9/30/2012 13:50,,
S42.S42_A_Water_Temp,10/2/2012 13:51,19.00366211,19.00366211,10/1/2012 13:51,,
S42.S42_A_Water_Temp,10/3/2012 13:51,19.00366211,19.00366211,10/2/2012 13:51,,
S42.S42_A_Water_Temp,10/4/2012 13:51,19.00366211,19.00366211,10/3/2012 13:51,,
S42.S42_A_Water_Temp,10/5/2012 13:51,19.00366211,19.00366211,10/4/2012 13:51,,
S42.S42_A_Water_Temp,10/6/2012 13:51,19.00366211,19.00366211,10/5/2012 13:51,,
S42.S42_A_Water_Temp,10/7/2012 13:51,19.00366211,19.00366211,10/6/2012 13:51,,
S42.S42_A_Water_Temp,10/8/2012 13:51,19.00366211,19.00366211,10/7/2012 13:51,,
S42.S42_A_Water_Temp,10/9/2012 13:51,19.00366211,19.00366211,10/8/2012 13:51,,
S42.S42_A_Water_Temp,10/10/2012 13:51,19.00366211,19.00366211,10/9/2012 13:51,,
S42.S42_A_Water_Temp,10/11/2012 13:51,18.98338981,18.98338981,10/10/2012 13:51,,
S42.S42_A_Water_Temp,10/12/2012 13:51,18.6413162,18.6413162,10/11/2012 13:51,,
S42.S42_A_Water_Temp,10/13/2012 13:51,18.16748641,18.16748641,10/12/2012 13:51,,
S42.S42_A_Water_Temp,10/14/2012 13:51,18.62129003,18.62129003,10/13/2012 13:51,,
S42.S42_A_Water_Temp,10/15/2012 13:51,19.27503421,19.27503421,10/14/2012 13:51,,
S42.S42_A_Water_Temp,10/16/2012 13:51,20.00193919,20.00193919,10/15/2012 13:51,,
S42.S42_A_Water_Temp,10/17/2012 13:51,19.46731437,19.46731437,10/16/2012 13:51,,
S42.S42_A_Water_Temp,10/18/2012 13:51,18.92674065,18.92674065,10/17/2012 13:51,,
S42.S42_A_Water_Temp,10/19/2012 13:51,18.92674065,18.92674065,10/18/2012 13:51,,
S42.S42_A_Water_Temp,10/20/2012 13:51,18.92674065,18.92674065,10/19/2012 13:51,,
S42.S42_A_Water_Temp,10/21/2012 13:51,18.92674065,18.92674065,10/20/2012 13:51,,
S42.S42_A_Water_Temp,10/22/2012 13:51,18.92674065,18.92674065,10/21/2012 13:51,,
S42.S42_A_Water_Temp,10/23/2012 13:51,18.92237981,18.92237981,10/22/2012 13:51,,
S42.S42_A_Water_Temp,10/24/2012 13:51,18.18146037,18.18146037,10/23/2012 13:51,,
S42.S42_A_Water_Temp,10/25/2012 13:51,17.92674065,17.92674065,10/24/2012 13:51,,
S42.S42_A_Water_Temp,10/26/2012 13:51,17.92635175,17.92635175,10/25/2012 13:51,,
S42.S42_A_Water_Temp,10/27/2012 13:51,17.92674065,17.92674065,10/26/2012 13:51,,
S42.S42_A_Water_Temp,10/28/2012 13:51,17.92674065,17.92674065,10/27/2012 13:51,,
S42.S42_A_Water_Temp,10/29/2012 13:51,17.92654202,17.92654202,10/28/2012 13:51,,
S42.S42_A_Water_Temp,10/30/2012 13:51,17.92674065,17.92674065,10/29/2012 13:51,,
S42.S42_A_Water_Temp,10/31/2012 13:51,17.92674065,17.92674065,10/30/2012 13:51,,
S42.S42_A_Water_Temp,11/1/2012 13:51,17.92674065,17.92674065,10/31/2012 13:51,,
S42.S42_A_Water_Temp,11/2/2012 13:51,17.92674065,17.92674065,11/1/2012 13:51,,
S42.S42_A_Water_Temp,11/3/2012 13:51,17.92671657,17.92671657,11/2/2012 13:51,,
S42.S42_A_Water_Temp,11/4/2012 12:51,17.83607387,17.83607387,11/3/2012 13:51,,
S42.S42_A_Water_Temp,11/5/2012 12:51,17.66001204,17.66001204,11/4/2012 12:51,,
S42.S42_A_Water_Temp,11/6/2012 12:51,17.48395021,17.48395021,11/5/2012 12:51,,
S42.S42_A_Water_Temp,11/7/2012 12:51,17.30788838,17.30788838,11/6/2012 12:51,,
S42.S42_A_Water_Temp,11/8/2012 12:51,17.13182655,17.13182655,11/7/2012 12:51,,
S42.S42_A_Water_Temp,11/9/2012 12:51,16.97493728,16.97493728,11/8/2012 12:51,,
S42.S42_A_Water_Temp,11/10/2012 12:51,17.06480442,17.06480442,11/9/2012 12:51,,
S42.S42_A_Water_Temp,11/11/2012 12:51,17.23012086,17.23012086,11/10/2012 12:51,,
S42.S42_A_Water_Temp,11/12/2012 12:51,17.39543731,17.39543731,11/11/2012 12:51,,
S42.S42_A_Water_Temp,11/13/2012 12:51,17.56075376,17.56075376,11/12/2012 12:51,,
S42.S42_A_Water_Temp,11/14/2012 12:51,16.97076149,16.97076149,11/13/2012 12:51,,
S42.S42_A_Water_Temp,11/15/2012 12:51,16.92674065,16.92674065,11/14/2012 12:51,,
S42.S42_A_Water_Temp,11/16/2012 12:51,16.92615994,16.92615994,11/15/2012 12:51,,
S42.S42_A_Water_Temp,11/17/2012 12:51,16.92674065,16.92674065,11/16/2012 12:51,,
S42.S42_A_Water_Temp,11/18/2012 12:51,16.92674065,16.92674065,11/17/2012 12:51,,
S42.S42_A_Water_Temp,11/19/2012 12:51,16.92674065,16.92674065,11/18/2012 12:51,,
S42.S42_A_Water_Temp,11/20/2012 12:51,16.92674065,16.92674065,11/19/2012 12:51,,
S42.S42_A_Water_Temp,11/21/2012 12:51,16.92674065,16.92674065,11/20/2012 12:51,,
S42.S42_A_Water_Temp,11/22/2012 12:51,16.92674065,16.92674065,11/21/2012 12:51,,
S42.S42_A_Water_Temp,11/23/2012 12:51,16.92674065,16.92674065,11/22/2012 12:51,,
S42.S42_A_Water_Temp,11/24/2012 12:51,16.92674065,16.92674065,11/23/2012 12:51,,
S42.S42_A_Water_Temp,11/25/2012 12:51,16.92674065,16.92674065,11/24/2012 12:51,,
S42.S42_A_Water_Temp,11/26/2012 12:51,16.92674065,16.92674065,11/25/2012 12:51,,
S42.S42_A_Water_Temp,11/27/2012 12:51,16.92642272,16.92642272,11/26/2012 12:51,,
S42.S42_A_Water_Temp,11/28/2012 12:51,16.9265972,16.9265972,11/27/2012 12:51,,
S42.S42_A_Water_Temp,11/29/2012 12:51,16.92657242,16.92657242,11/28/2012 12:51,,
S42.S42_A_Water_Temp,11/30/2012 12:52,16.92674065,16.92674065,11/29/2012 12:51,,
S42.S42_A_Water_Temp,12/1/2012 12:52,16.92674065,16.92674065,11/30/2012 12:52,,
S42.S42_A_Water_Temp,12/2/2012 12:52,16.92674065,16.92674065,12/1/2012 12:52,,
S42.S42_A_Water_Temp,12/3/2012 12:52,16.92674065,16.92674065,12/2/2012 12:52,,
S42.S42_A_Water_Temp,12/4/2012 12:52,16.92674065,16.92674065,12/3/2012 12:52,,
S42.S42_A_Water_Temp,12/5/2012 12:52,(null),(null),12/4/2012 12:52,,
S42.S42_A_Water_Temp,12/6/2012 12:52,16.92257937,16.92257937,12/5/2012 12:52,,
S42.S42_A_Water_Temp,12/7/2012 12:52,16.92674065,16.92674065,12/6/2012 12:52,,
S42.S42_A_Water_Temp,12/8/2012 12:52,16.92674065,16.92674065,12/7/2012 12:52,,
S42.S42_A_Water_Temp,12/9/2012 12:52,16.92674065,16.92674065,12/8/2012 12:52,,
S42.S42_A_Water_Temp,12/10/2012 12:52,16.92674065,16.92674065,12/9/2012 12:52,,
S42.S42_A_Water_Temp,12/11/2012 12:52,16.92674065,16.92674065,12/10/2012 12:52,,
S42.S42_A_Water_Temp,12/12/2012 12:52,16.92674065,16.92674065,12/11/2012 12:52,,
S42.S42_A_Water_Temp,12/13/2012 12:52,16.92674065,16.92674065,12/12/2012 12:52,,
S42.S42_A_Water_Temp,12/14/2012 12:52,16.12954122,16.12954122,12/13/2012 12:52,,
S42.S42_A_Water_Temp,12/15/2012 12:52,15.91941357,15.91941357,12/14/2012 12:52,,
S42.S42_A_Water_Temp,12/16/2012 12:52,15.91941357,15.91941357,12/15/2012 12:52,,
S42.S42_A_Water_Temp,12/17/2012 12:52,15.91941357,15.91941357,12/16/2012 12:52,,
S42.S42_A_Water_Temp,12/18/2012 12:52,15.91941357,15.91941357,12/17/2012 12:52,,
S42.S42_A_Water_Temp,12/19/2012 12:52,15.91941357,15.91941357,12/18/2012 12:52,,
S42.S42_A_Water_Temp,12/20/2012 12:52,15.91941357,15.91941357,12/19/2012 12:52,,
S42.S42_A_Water_Temp,12/21/2012 12:52,15.92138709,15.92138709,12/20/2012 12:52,,
S42.S42_A_Water_Temp,12/22/2012 12:52,15.91941357,15.91941357,12/21/2012 12:52,,
S42.S42_A_Water_Temp,12/23/2012 12:52,15.91941357,15.91941357,12/22/2012 12:52,,
S42.S42_A_Water_Temp,12/24/2012 12:52,15.91793845,15.91793845,12/23/2012 12:52,,
S42.S42_A_Water_Temp,12/25/2012 12:52,15.91941357,15.91941357,12/24/2012 12:52,,
S42.S42_A_Water_Temp,12/26/2012 12:52,15.91895301,15.91895301,12/25/2012 12:52,,
S42.S42_A_Water_Temp,12/27/2012 12:52,16.21274346,16.21274346,12/26/2012 12:52,,
S42.S42_A_Water_Temp,12/28/2012 12:52,16.24353064,16.24353064,12/27/2012 12:52,,
S42.S42_A_Water_Temp,12/29/2012 12:52,15.94012842,15.94012842,12/28/2012 12:52,,
S42.S42_A_Water_Temp,12/30/2012 12:52,15.62716629,15.62716629,12/29/2012 12:52,,
S42.S42_A_Water_Temp,12/31/2012 12:52,15.38370868,15.38370868,12/30/2012 12:52,,
S42.S42_A_Water_Temp,1/1/2013 12:52,15.36630058,15.36630058,12/31/2012 12:52,,
S42.S42_A_Water_Temp,1/2/2013 12:52,15.36630058,15.36630058,1/1/2013 12:52,,
S42.S42_A_Water_Temp,1/3/2013 12:52,15.36630058,15.36630058,1/2/2013 12:52,,
S42.S42_A_Water_Temp,1/4/2013 12:52,15.36630058,15.36630058,1/3/2013 12:52,,
S42.S42_A_Water_Temp,1/5/2013 12:52,15.36630058,15.36630058,1/4/2013 12:52,,
