TagName,DateTime,Value,vValue,StartDateTime
S03.S03_A_Caisson3_Level,6/18/2012 13:49,23.8551133,23.8551133,6/17/2012 13:49
S03.S03_A_Caisson3_Level,6/19/2012 13:49,28.35508674,28.35508674,6/18/2012 13:49
S03.S03_A_Caisson3_Level,6/20/2012 13:49,30.5322795,30.5322795,6/19/2012 13:49
S03.S03_A_Caisson3_Level,6/21/2012 13:49,31.81280053,31.81280053,6/20/2012 13:49
S03.S03_A_Caisson3_Level,6/22/2012 13:49,32.72321497,32.72321497,6/21/2012 13:49
S03.S03_A_Caisson3_Level,6/23/2012 13:49,33.155599,33.155599,6/22/2012 13:49
S03.S03_A_Caisson3_Level,6/24/2012 13:49,33.85138292,33.85138292,6/23/2012 13:49
S03.S03_A_Caisson3_Level,6/25/2012 13:49,33.56013726,33.56013726,6/24/2012 13:49
S03.S03_A_Caisson3_Level,6/26/2012 13:49,33.70139883,33.70139883,6/25/2012 13:49
S03.S03_A_Caisson3_Level,6/27/2012 13:49,32.39744963,32.39744963,6/26/2012 13:49
S03.S03_A_Caisson3_Level,6/28/2012 13:49,31.03770992,31.03770992,6/27/2012 13:49
S03.S03_A_Caisson3_Level,6/29/2012 13:49,26.99422682,26.99422682,6/28/2012 13:49
S03.S03_A_Caisson3_Level,6/30/2012 13:49,23.71970684,23.71970684,6/29/2012 13:49
S03.S03_A_Caisson3_Level,7/1/2012 13:49,25.30963901,25.30963901,6/30/2012 13:49
S03.S03_A_Caisson3_Level,7/2/2012 13:49,26.74408989,26.74408989,7/1/2012 13:49
S03.S03_A_Caisson3_Level,7/3/2012 13:49,(null),(null),7/2/2012 13:49
S03.S03_A_Caisson3_Level,7/4/2012 13:49,(null),(null),7/3/2012 13:49
S03.S03_A_Caisson3_Level,7/5/2012 13:49,(null),(null),7/4/2012 13:49
S03.S03_A_Caisson3_Level,7/6/2012 13:49,(null),(null),7/5/2012 13:49
S03.S03_A_Caisson3_Level,7/7/2012 13:49,34.3432708,34.3432708,7/6/2012 13:49
S03.S03_A_Caisson3_Level,7/8/2012 13:49,34.83115604,34.83115604,7/7/2012 13:49
S03.S03_A_Caisson3_Level,7/9/2012 13:49,34.73416313,34.73416313,7/8/2012 13:49
S03.S03_A_Caisson3_Level,7/10/2012 13:49,34.54174548,34.54174548,7/9/2012 13:49
S03.S03_A_Caisson3_Level,7/11/2012 13:49,35.5807014,35.5807014,7/10/2012 13:49
S03.S03_A_Caisson3_Level,7/12/2012 13:49,31.90974315,31.90974315,7/11/2012 13:49
S03.S03_A_Caisson3_Level,7/13/2012 13:49,23.52876619,23.52876619,7/12/2012 13:49
S03.S03_A_Caisson3_Level,7/14/2012 13:49,26.53245302,26.53245302,7/13/2012 13:49
S03.S03_A_Caisson3_Level,7/15/2012 13:49,31.70433234,31.70433234,7/14/2012 13:49
S03.S03_A_Caisson3_Level,7/16/2012 13:49,33.195658,33.195658,7/15/2012 13:49
S03.S03_A_Caisson3_Level,7/17/2012 13:49,34.32805795,34.32805795,7/16/2012 13:49
S03.S03_A_Caisson3_Level,7/18/2012 13:49,34.429203,34.429203,7/17/2012 13:49
S03.S03_A_Caisson3_Level,7/19/2012 13:49,32.77604323,32.77604323,7/18/2012 13:49
S03.S03_A_Caisson3_Level,7/20/2012 13:49,33.46747629,33.46747629,7/19/2012 13:49
S03.S03_A_Caisson3_Level,7/21/2012 13:49,35.19856346,35.19856346,7/20/2012 13:49
S03.S03_A_Caisson3_Level,7/22/2012 13:49,36.81966329,36.81966329,7/21/2012 13:49
S03.S03_A_Caisson3_Level,7/23/2012 13:49,37.4314243,37.4314243,7/22/2012 13:49
S03.S03_A_Caisson3_Level,7/24/2012 13:49,37.68646992,37.68646992,7/23/2012 13:49
S03.S03_A_Caisson3_Level,7/25/2012 13:49,35.58423726,35.58423726,7/24/2012 13:49
S03.S03_A_Caisson3_Level,7/26/2012 13:49,22.37893316,22.37893316,7/25/2012 13:49
