TagName,DateTime,Value,vValue,StartDateTime
S01.S01_A_Caisson1_Level,6/18/2012 13:49,40.05055363,40.05055363,6/17/2012 13:49
S01.S01_A_Caisson1_Level,6/19/2012 13:49,31.74327867,31.74327867,6/18/2012 13:49
S01.S01_A_Caisson1_Level,6/20/2012 13:49,30.04691797,30.04691797,6/19/2012 13:49
S01.S01_A_Caisson1_Level,6/21/2012 13:49,29.02206727,29.02206727,6/20/2012 13:49
S01.S01_A_Caisson1_Level,6/22/2012 13:49,28.19379805,28.19379805,6/21/2012 13:49
S01.S01_A_Caisson1_Level,6/23/2012 13:49,26.99997378,26.99997378,6/22/2012 13:49
S01.S01_A_Caisson1_Level,6/24/2012 13:49,26.8819766,26.8819766,6/23/2012 13:49
S01.S01_A_Caisson1_Level,6/25/2012 13:49,40.43220766,40.43220766,6/24/2012 13:49
S01.S01_A_Caisson1_Level,6/26/2012 13:49,43.70419149,43.70419149,6/25/2012 13:49
S01.S01_A_Caisson1_Level,6/27/2012 13:49,39.24127755,39.24127755,6/26/2012 13:49
S01.S01_A_Caisson1_Level,6/28/2012 13:49,30.20532186,30.20532186,6/27/2012 13:49
S01.S01_A_Caisson1_Level,6/29/2012 13:49,29.21123825,29.21123825,6/28/2012 13:49
S01.S01_A_Caisson1_Level,6/30/2012 13:49,28.58775056,28.58775056,6/29/2012 13:49
S01.S01_A_Caisson1_Level,7/1/2012 13:49,27.85560957,27.85560957,6/30/2012 13:49
S01.S01_A_Caisson1_Level,7/2/2012 13:49,34.58844139,34.58844139,7/1/2012 13:49
S01.S01_A_Caisson1_Level,7/3/2012 13:49,(null),(null),7/2/2012 13:49
S01.S01_A_Caisson1_Level,7/4/2012 13:49,(null),(null),7/3/2012 13:49
S01.S01_A_Caisson1_Level,7/5/2012 13:49,(null),(null),7/4/2012 13:49
S01.S01_A_Caisson1_Level,7/6/2012 13:49,(null),(null),7/5/2012 13:49
S01.S01_A_Caisson1_Level,7/7/2012 13:49,25.33005728,25.33005728,7/6/2012 13:49
S01.S01_A_Caisson1_Level,7/8/2012 13:49,25.3621622,25.3621622,7/7/2012 13:49
S01.S01_A_Caisson1_Level,7/9/2012 13:49,35.32009544,35.32009544,7/8/2012 13:49
S01.S01_A_Caisson1_Level,7/10/2012 13:49,37.6665073,37.6665073,7/9/2012 13:49
S01.S01_A_Caisson1_Level,7/11/2012 13:49,20.45496218,20.45496218,7/10/2012 13:49
S01.S01_A_Caisson1_Level,7/12/2012 13:49,21.02959917,21.02959917,7/11/2012 13:49
S01.S01_A_Caisson1_Level,7/13/2012 13:49,26.48462565,26.48462565,7/12/2012 13:49
S01.S01_A_Caisson1_Level,7/14/2012 13:49,30.72731675,30.72731675,7/13/2012 13:49
S01.S01_A_Caisson1_Level,7/15/2012 13:49,44.96212914,44.96212914,7/14/2012 13:49
S01.S01_A_Caisson1_Level,7/16/2012 13:49,38.45818212,38.45818212,7/15/2012 13:49
S01.S01_A_Caisson1_Level,7/17/2012 13:49,30.66055953,30.66055953,7/16/2012 13:49
S01.S01_A_Caisson1_Level,7/18/2012 13:49,43.50429643,43.50429643,7/17/2012 13:49
S01.S01_A_Caisson1_Level,7/19/2012 13:49,50.70134911,50.70134911,7/18/2012 13:49
S01.S01_A_Caisson1_Level,7/20/2012 13:49,50.19257157,50.19257157,7/19/2012 13:49
S01.S01_A_Caisson1_Level,7/21/2012 13:49,44.0487783,44.0487783,7/20/2012 13:49
S01.S01_A_Caisson1_Level,7/22/2012 13:49,35.23913168,35.23913168,7/21/2012 13:49
S01.S01_A_Caisson1_Level,7/23/2012 13:49,42.63691127,42.63691127,7/22/2012 13:49
S01.S01_A_Caisson1_Level,7/24/2012 13:49,51.5357547,51.5357547,7/23/2012 13:49
S01.S01_A_Caisson1_Level,7/25/2012 13:49,55.45124288,55.45124288,7/24/2012 13:49
S01.S01_A_Caisson1_Level,7/26/2012 13:49,56.41393246,56.41393246,7/25/2012 13:49
S01.S01_A_Caisson1_Level,7/27/2012 13:49,56.09324657,56.09324657,7/26/2012 13:49
S01.S01_A_Caisson1_Level,7/28/2012 13:49,51.95922983,51.95922983,7/27/2012 13:49
S01.S01_A_Caisson1_Level,7/29/2012 13:49,50.98478641,50.98478641,7/28/2012 13:49
S01.S01_A_Caisson1_Level,7/30/2012 13:49,48.99998475,48.99998475,7/29/2012 13:49
S01.S01_A_Caisson1_Level,7/31/2012 13:49,41.23387802,41.23387802,7/30/2012 13:49
S01.S01_A_Caisson1_Level,8/1/2012 13:49,(null),(null),7/31/2012 13:49
S01.S01_A_Caisson1_Level,8/2/2012 13:50,(null),(null),8/1/2012 13:49
S01.S01_A_Caisson1_Level,8/3/2012 13:50,46.45444331,46.45444331,8/2/2012 13:50
S01.S01_A_Caisson1_Level,8/4/2012 13:50,51.25990567,51.25990567,8/3/2012 13:50
S01.S01_A_Caisson1_Level,8/5/2012 13:50,55.58287831,55.58287831,8/4/2012 13:50
S01.S01_A_Caisson1_Level,8/6/2012 13:50,54.28082152,54.28082152,8/5/2012 13:50
S01.S01_A_Caisson1_Level,8/7/2012 13:50,45.97134854,45.97134854,8/6/2012 13:50
S01.S01_A_Caisson1_Level,8/8/2012 13:50,41.03762624,41.03762624,8/7/2012 13:50
S01.S01_A_Caisson1_Level,8/9/2012 13:50,50.00028235,50.00028235,8/8/2012 13:50
S01.S01_A_Caisson1_Level,8/10/2012 13:50,50.99773731,50.99773731,8/9/2012 13:50
S01.S01_A_Caisson1_Level,8/11/2012 13:50,51.10073797,51.10073797,8/10/2012 13:50
