TagName,DateTime,Value,vValue,StartDateTime
S42.S42_A_Pump11_Flow,6/18/2012 13:49,11.80526189,11.80526189,6/17/2012 13:49
S42.S42_A_Pump11_Flow,6/19/2012 13:49,10.11837117,10.11837117,6/18/2012 13:49
S42.S42_A_Pump11_Flow,6/20/2012 13:49,0,0,6/19/2012 13:49
S42.S42_A_Pump11_Flow,6/21/2012 13:49,0,0,6/20/2012 13:49
S42.S42_A_Pump11_Flow,6/22/2012 13:49,0,0,6/21/2012 13:49
S42.S42_A_Pump11_Flow,6/23/2012 13:49,0,0,6/22/2012 13:49
S42.S42_A_Pump11_Flow,6/24/2012 13:49,0,0,6/23/2012 13:49
S42.S42_A_Pump11_Flow,6/25/2012 13:49,0,0,6/24/2012 13:49
S42.S42_A_Pump11_Flow,6/26/2012 13:49,0,0,6/25/2012 13:49
S42.S42_A_Pump11_Flow,6/27/2012 13:49,0,0,6/26/2012 13:49
S42.S42_A_Pump11_Flow,6/28/2012 13:49,0,0,6/27/2012 13:49
S42.S42_A_Pump11_Flow,6/29/2012 13:49,0,0,6/28/2012 13:49
S42.S42_A_Pump11_Flow,6/30/2012 13:49,0,0,6/29/2012 13:49
S42.S42_A_Pump11_Flow,7/1/2012 13:49,0,0,6/30/2012 13:49
S42.S42_A_Pump11_Flow,7/2/2012 13:49,0,0,7/1/2012 13:49
S42.S42_A_Pump11_Flow,7/3/2012 13:49,(null),(null),7/2/2012 13:49
S42.S42_A_Pump11_Flow,7/4/2012 13:49,(null),(null),7/3/2012 13:49
S42.S42_A_Pump11_Flow,7/5/2012 13:49,(null),(null),7/4/2012 13:49
S42.S42_A_Pump11_Flow,7/6/2012 13:49,(null),(null),7/5/2012 13:49
S42.S42_A_Pump11_Flow,7/7/2012 13:49,0,0,7/6/2012 13:49
S42.S42_A_Pump11_Flow,7/8/2012 13:49,0,0,7/7/2012 13:49
S42.S42_A_Pump11_Flow,7/9/2012 13:49,0,0,7/8/2012 13:49
S42.S42_A_Pump11_Flow,7/10/2012 13:49,0,0,7/9/2012 13:49
S42.S42_A_Pump11_Flow,7/11/2012 13:49,0,0,7/10/2012 13:49
S42.S42_A_Pump11_Flow,7/12/2012 13:49,0,0,7/11/2012 13:49
S42.S42_A_Pump11_Flow,7/13/2012 13:49,0,0,7/12/2012 13:49
S42.S42_A_Pump11_Flow,7/14/2012 13:49,0,0,7/13/2012 13:49
S42.S42_A_Pump11_Flow,7/15/2012 13:49,0,0,7/14/2012 13:49
S42.S42_A_Pump11_Flow,7/16/2012 13:49,0,0,7/15/2012 13:49
S42.S42_A_Pump11_Flow,7/17/2012 13:49,0,0,7/16/2012 13:49
S42.S42_A_Pump11_Flow,7/18/2012 13:49,1.40740175,1.40740175,7/17/2012 13:49
S42.S42_A_Pump11_Flow,7/19/2012 13:49,6.686784785,6.686784785,7/18/2012 13:49
S42.S42_A_Pump11_Flow,7/20/2012 13:49,13.12694051,13.12694051,7/19/2012 13:49
S42.S42_A_Pump11_Flow,7/21/2012 13:49,5.933436127,5.933436127,7/20/2012 13:49
S42.S42_A_Pump11_Flow,7/22/2012 13:49,0,0,7/21/2012 13:49
S42.S42_A_Pump11_Flow,7/23/2012 13:49,0,0,7/22/2012 13:49
S42.S42_A_Pump11_Flow,7/24/2012 13:49,0,0,7/23/2012 13:49
S42.S42_A_Pump11_Flow,7/25/2012 13:49,0,0,7/24/2012 13:49
S42.S42_A_Pump11_Flow,7/26/2012 13:49,0,0,7/25/2012 13:49
S42.S42_A_Pump11_Flow,7/27/2012 13:49,0,0,7/26/2012 13:49
S42.S42_A_Pump11_Flow,7/28/2012 13:49,0,0,7/27/2012 13:49
S42.S42_A_Pump11_Flow,7/29/2012 13:49,0,0,7/28/2012 13:49
S42.S42_A_Pump11_Flow,7/30/2012 13:49,0,0,7/29/2012 13:49
S42.S42_A_Pump11_Flow,7/31/2012 13:49,0,0,7/30/2012 13:49
S42.S42_A_Pump11_Flow,8/1/2012 13:49,(null),(null),7/31/2012 13:49
S42.S42_A_Pump11_Flow,8/2/2012 13:50,(null),(null),8/1/2012 13:49
S42.S42_A_Pump11_Flow,8/3/2012 13:50,0,0,8/2/2012 13:50
S42.S42_A_Pump11_Flow,8/4/2012 13:50,0,0,8/3/2012 13:50
S42.S42_A_Pump11_Flow,8/5/2012 13:50,0,0,8/4/2012 13:50
S42.S42_A_Pump11_Flow,8/6/2012 13:50,0.857824422,0.857824422,8/5/2012 13:50
S42.S42_A_Pump11_Flow,8/7/2012 13:50,3.122118577,3.122118577,8/6/2012 13:50
S42.S42_A_Pump11_Flow,8/8/2012 13:50,8.338042299,8.338042299,8/7/2012 13:50
S42.S42_A_Pump11_Flow,8/9/2012 13:50,13.03507979,13.03507979,8/8/2012 13:50
S42.S42_A_Pump11_Flow,8/10/2012 13:50,11.21681861,11.21681861,8/9/2012 13:50
S42.S42_A_Pump11_Flow,8/11/2012 13:50,1.416642211,1.416642211,8/10/2012 13:50
S42.S42_A_Pump11_Flow,8/12/2012 13:50,6.223835867,6.223835867,8/11/2012 13:50
S42.S42_A_Pump11_Flow,8/13/2012 13:50,10.7270268,10.7270268,8/12/2012 13:50
