TagName,DateTime,Value,vValue,StartDateTime,,Unit: °C
S03.S03_A_Temp,6/18/2012 13:49,17.70579244,17.70579244,6/17/2012 13:49,,
S03.S03_A_Temp,6/19/2012 13:49,17.72512393,17.72512393,6/18/2012 13:49,,
S03.S03_A_Temp,6/20/2012 13:49,17.8904269,17.8904269,6/19/2012 13:49,,
S03.S03_A_Temp,6/21/2012 13:49,18.37383662,18.37383662,6/20/2012 13:49,,
S03.S03_A_Temp,6/22/2012 13:49,19.19187354,19.19187354,6/21/2012 13:49,,
S03.S03_A_Temp,6/23/2012 13:49,18.55863888,18.55863888,6/22/2012 13:49,,
S03.S03_A_Temp,6/24/2012 13:49,18.06368158,18.06368158,6/23/2012 13:49,,
S03.S03_A_Temp,6/25/2012 13:49,18.07769681,18.07769681,6/24/2012 13:49,,
S03.S03_A_Temp,6/26/2012 13:49,18.19468354,18.19468354,6/25/2012 13:49,,
S03.S03_A_Temp,6/27/2012 13:49,18.207187,18.207187,6/26/2012 13:49,,
S03.S03_A_Temp,6/28/2012 13:49,18.32574693,18.32574693,6/27/2012 13:49,,
S03.S03_A_Temp,6/29/2012 13:49,18.33085387,18.33085387,6/28/2012 13:49,,
S03.S03_A_Temp,6/30/2012 13:49,18.29905393,18.29905393,6/29/2012 13:49,,
S03.S03_A_Temp,7/1/2012 13:49,18.375,18.375,6/30/2012 13:49,,
S03.S03_A_Temp,7/2/2012 13:49,18.375,18.375,7/1/2012 13:49,,
S03.S03_A_Temp,7/3/2012 13:49,(null),(null),7/2/2012 13:49,,
S03.S03_A_Temp,7/4/2012 13:49,(null),(null),7/3/2012 13:49,,
S03.S03_A_Temp,7/5/2012 13:49,(null),(null),7/4/2012 13:49,,
S03.S03_A_Temp,7/6/2012 13:49,(null),(null),7/5/2012 13:49,,
S03.S03_A_Temp,7/7/2012 13:49,18.82101198,18.82101198,7/6/2012 13:49,,
S03.S03_A_Temp,7/8/2012 13:49,18.93867755,18.93867755,7/7/2012 13:49,,
S03.S03_A_Temp,7/9/2012 13:49,18.9521628,18.9521628,7/8/2012 13:49,,
S03.S03_A_Temp,7/10/2012 13:49,19.06972043,19.06972043,7/9/2012 13:49,,
S03.S03_A_Temp,7/11/2012 13:49,19.0806751,19.0806751,7/10/2012 13:49,,
S03.S03_A_Temp,7/12/2012 13:49,19.14000932,19.14000932,7/11/2012 13:49,,
S03.S03_A_Temp,7/13/2012 13:49,19.15852726,19.15852726,7/12/2012 13:49,,
S03.S03_A_Temp,7/14/2012 13:49,19.27512172,19.27512172,7/13/2012 13:49,,
S03.S03_A_Temp,7/15/2012 13:49,19.38205927,19.38205927,7/14/2012 13:49,,
S03.S03_A_Temp,7/16/2012 13:49,19.38704966,19.38704966,7/15/2012 13:49,,
S03.S03_A_Temp,7/17/2012 13:49,19.4375,19.4375,7/16/2012 13:49,,
S03.S03_A_Temp,7/18/2012 13:49,19.52356776,19.52356776,7/17/2012 13:49,,
S03.S03_A_Temp,7/19/2012 13:49,19.61520284,19.61520284,7/18/2012 13:49,,
S03.S03_A_Temp,7/20/2012 13:49,19.64994339,19.64994339,7/19/2012 13:49,,
S03.S03_A_Temp,7/21/2012 13:49,19.7660237,19.7660237,7/20/2012 13:49,,
S03.S03_A_Temp,7/22/2012 13:49,19.88452513,19.88452513,7/21/2012 13:49,,
S03.S03_A_Temp,7/23/2012 13:49,19.87079848,19.87079848,7/22/2012 13:49,,
S03.S03_A_Temp,7/24/2012 13:49,19.83005465,19.83005465,7/23/2012 13:49,,
S03.S03_A_Temp,7/25/2012 13:49,19.81250085,19.81250085,7/24/2012 13:49,,
S03.S03_A_Temp,7/26/2012 13:49,19.89031676,19.89031676,7/25/2012 13:49,,
S03.S03_A_Temp,7/27/2012 13:49,20.10373385,20.10373385,7/26/2012 13:49,,
S03.S03_A_Temp,7/28/2012 13:49,20.24531453,20.24531453,7/27/2012 13:49,,
S03.S03_A_Temp,7/29/2012 13:49,20.26494771,20.26494771,7/28/2012 13:49,,
S03.S03_A_Temp,7/30/2012 13:49,20.38839514,20.38839514,7/29/2012 13:49,,
S03.S03_A_Temp,7/31/2012 13:49,20.4375,20.4375,7/30/2012 13:49,,
S03.S03_A_Temp,8/1/2012 13:49,(null),(null),7/31/2012 13:49,,
S03.S03_A_Temp,8/2/2012 13:50,(null),(null),8/1/2012 13:49,,
S03.S03_A_Temp,8/3/2012 13:50,20.57668627,20.57668627,8/2/2012 13:50,,
S03.S03_A_Temp,8/4/2012 13:50,20.55691881,20.55691881,8/3/2012 13:50,,
S03.S03_A_Temp,8/5/2012 13:50,20.60085568,20.60085568,8/4/2012 13:50,,
S03.S03_A_Temp,8/6/2012 13:50,20.59179695,20.59179695,8/5/2012 13:50,,
S03.S03_A_Temp,8/7/2012 13:50,20.70846855,20.70846855,8/6/2012 13:50,,
S03.S03_A_Temp,8/8/2012 13:50,20.82143681,20.82143681,8/7/2012 13:50,,
S03.S03_A_Temp,8/9/2012 13:50,20.82302074,20.82302074,8/8/2012 13:50,,
S03.S03_A_Temp,8/10/2012 13:50,20.9741823,20.9741823,8/9/2012 13:50,,
S03.S03_A_Temp,8/11/2012 13:50,20.83521278,20.83521278,8/10/2012 13:50,,
S03.S03_A_Temp,8/12/2012 13:50,20.79911181,20.79911181,8/11/2012 13:50,,
S03.S03_A_Temp,8/13/2012 13:50,19.49761021,19.49761021,8/12/2012 13:50,,
S03.S03_A_Temp,8/14/2012 13:50,21.04985761,21.04985761,8/13/2012 13:50,,
S03.S03_A_Temp,8/15/2012 13:50,20.92073601,20.92073601,8/14/2012 13:50,,
S03.S03_A_Temp,8/16/2012 13:50,20.80939471,20.80939471,8/15/2012 13:50,,
S03.S03_A_Temp,8/17/2012 13:50,20.90911799,20.90911799,8/16/2012 13:50,,
S03.S03_A_Temp,8/18/2012 13:50,20.96778506,20.96778506,8/17/2012 13:50,,
S03.S03_A_Temp,8/19/2012 13:50,20.94333841,20.94333841,8/18/2012 13:50,,
S03.S03_A_Temp,8/20/2012 13:50,20.94528972,20.94528972,8/19/2012 13:50,,
S03.S03_A_Temp,8/21/2012 13:50,21.02561631,21.02561631,8/20/2012 13:50,,
S03.S03_A_Temp,8/22/2012 13:50,21.06431469,21.06431469,8/21/2012 13:50,,
S03.S03_A_Temp,8/23/2012 13:50,21.10301306,21.10301306,8/22/2012 13:50,,
S03.S03_A_Temp,8/24/2012 13:50,21.06771556,21.06771556,8/23/2012 13:50,,
S03.S03_A_Temp,8/25/2012 13:50,21.14132236,21.14132236,8/24/2012 13:50,,
S03.S03_A_Temp,8/26/2012 13:50,21.42135836,21.42135836,8/25/2012 13:50,,
S03.S03_A_Temp,8/27/2012 13:50,21.50003107,21.50003107,8/26/2012 13:50,,
S03.S03_A_Temp,8/28/2012 13:50,22.4190515,22.4190515,8/27/2012 13:50,,
S03.S03_A_Temp,8/29/2012 13:50,22.73334905,22.73334905,8/28/2012 13:50,,
