TagName,DateTime,Value,vValue,StartDateTime
S01.S01_A_Caisson2_Level,6/18/2012 13:49,35.98904558,35.98904558,6/17/2012 13:49
S01.S01_A_Caisson2_Level,6/19/2012 13:49,34.41473269,34.41473269,6/18/2012 13:49
S01.S01_A_Caisson2_Level,6/20/2012 13:49,32.69731572,32.69731572,6/19/2012 13:49
S01.S01_A_Caisson2_Level,6/21/2012 13:49,31.67559249,31.67559249,6/20/2012 13:49
S01.S01_A_Caisson2_Level,6/22/2012 13:49,30.83692552,30.83692552,6/21/2012 13:49
S01.S01_A_Caisson2_Level,6/23/2012 13:49,29.76999473,29.76999473,6/22/2012 13:49
S01.S01_A_Caisson2_Level,6/24/2012 13:49,29.17736058,29.17736058,6/23/2012 13:49
S01.S01_A_Caisson2_Level,6/25/2012 13:49,33.89903987,33.89903987,6/24/2012 13:49
S01.S01_A_Caisson2_Level,6/26/2012 13:49,37.17379794,37.17379794,6/25/2012 13:49
S01.S01_A_Caisson2_Level,6/27/2012 13:49,37.09277923,37.09277923,6/26/2012 13:49
S01.S01_A_Caisson2_Level,6/28/2012 13:49,32.83138888,32.83138888,6/27/2012 13:49
S01.S01_A_Caisson2_Level,6/29/2012 13:49,31.73720352,31.73720352,6/28/2012 13:49
S01.S01_A_Caisson2_Level,6/30/2012 13:49,31.14042094,31.14042094,6/29/2012 13:49
S01.S01_A_Caisson2_Level,7/1/2012 13:49,30.52578114,30.52578114,6/30/2012 13:49
S01.S01_A_Caisson2_Level,7/2/2012 13:49,31.79900244,31.79900244,7/1/2012 13:49
S01.S01_A_Caisson2_Level,7/3/2012 13:49,(null),(null),7/2/2012 13:49
S01.S01_A_Caisson2_Level,7/4/2012 13:49,(null),(null),7/3/2012 13:49
S01.S01_A_Caisson2_Level,7/5/2012 13:49,(null),(null),7/4/2012 13:49
S01.S01_A_Caisson2_Level,7/6/2012 13:49,(null),(null),7/5/2012 13:49
S01.S01_A_Caisson2_Level,7/7/2012 13:49,28.4276601,28.4276601,7/6/2012 13:49
S01.S01_A_Caisson2_Level,7/8/2012 13:49,28.44866841,28.44866841,7/7/2012 13:49
S01.S01_A_Caisson2_Level,7/9/2012 13:49,31.41808743,31.41808743,7/8/2012 13:49
S01.S01_A_Caisson2_Level,7/10/2012 13:49,35.06045754,35.06045754,7/9/2012 13:49
S01.S01_A_Caisson2_Level,7/11/2012 13:49,30.67630454,30.67630454,7/10/2012 13:49
S01.S01_A_Caisson2_Level,7/12/2012 13:49,27.51365339,27.51365339,7/11/2012 13:49
S01.S01_A_Caisson2_Level,7/13/2012 13:49,29.39635435,29.39635435,7/12/2012 13:49
S01.S01_A_Caisson2_Level,7/14/2012 13:49,31.07594967,31.07594967,7/13/2012 13:49
S01.S01_A_Caisson2_Level,7/15/2012 13:49,40.62833585,40.62833585,7/14/2012 13:49
S01.S01_A_Caisson2_Level,7/16/2012 13:49,37.81534128,37.81534128,7/15/2012 13:49
S01.S01_A_Caisson2_Level,7/17/2012 13:49,33.61826478,33.61826478,7/16/2012 13:49
S01.S01_A_Caisson2_Level,7/18/2012 13:49,40.96838522,40.96838522,7/17/2012 13:49
S01.S01_A_Caisson2_Level,7/19/2012 13:49,49.65397932,49.65397932,7/18/2012 13:49
S01.S01_A_Caisson2_Level,7/20/2012 13:49,43.85263366,43.85263366,7/19/2012 13:49
S01.S01_A_Caisson2_Level,7/21/2012 13:49,41.97053878,41.97053878,7/20/2012 13:49
S01.S01_A_Caisson2_Level,7/22/2012 13:49,37.67970217,37.67970217,7/21/2012 13:49
S01.S01_A_Caisson2_Level,7/23/2012 13:49,38.71971944,38.71971944,7/22/2012 13:49
