Timestamp,Value
2012-06-03,24.519583333333333
2012-06-04,25.05666666666667
2012-06-05,29.803749999999997
2012-06-06,28.648333333333337
2012-06-07,31.72375
2012-06-08,29.198333333333334
2012-06-09,32.068333333333335
2012-06-10,29.36125
2012-06-11,26.629583333333333
2012-06-12,25.414583333333336
2012-06-13,24.864166666666666
2012-06-14,25.11208333333333
2012-06-15,24.755416666666665
2012-06-16,24.334166666666665
2012-06-17,24.14375
2012-06-18,25.515
2012-06-19,25.33
2012-06-20,24.157083333333333
2012-06-21,23.4475
2012-06-22,22.839166666666667
2012-06-23,22.165000000000003
2012-06-24,21.730416666666667
2012-06-25,23.730416666666667
2012-06-26,26.04625
2012-06-27,26.500833333333333
2012-06-28,24.271666666666665
2012-06-29,23.439166666666665
2012-06-30,23.033749999999998
2012-07-01,22.673333333333332
2012-07-02,23.817916666666665
2012-07-03,26.609583333333333
2012-07-04,25.908749999999998
2012-07-05,23.497500000000002
2012-07-06,21.300833333333333
2012-07-07,21.413749999999997
2012-07-08,21.434583333333332
2012-07-09,22.552083333333332
2012-07-10,24.99291666666667
2012-07-11,23.349999999999998
2012-07-12,21.403750000000002
2012-07-13,21.97
2012-07-14,22.831666666666667
2012-07-15,27.252916666666668
2012-07-16,27.426666666666666
2012-07-17,25.02541666666667
2012-07-18,27.612083333333334
2012-07-19,32.915
2012-07-20,31.36916666666667
2012-07-21,30.185833333333335
2012-07-22,27.63
2012-07-23,27.715
2012-07-24,32.34666666666667
2012-07-25,35.44166666666667
2012-07-26,36.20166666666667
2012-07-27,35.80291666666667
2012-07-28,32.53916666666667
2012-07-29,31.755416666666665
2012-07-30,31.259583333333335
2012-07-31,29.464166666666667
2012-08-01,29.899583333333336
2012-08-02,27.849999999999998
2012-08-03,29.6825
2012-08-04,32.007083333333334
2012-08-05,35.441250000000004
2012-08-06,34.19708333333333
2012-08-07,31.180833333333336
2012-08-08,28.797083333333333
2012-08-09,30.631666666666664
2012-08-10,31.375833333333333
2012-08-11,31.49
2012-08-12,32.70875
2012-08-13,35.090833333333336
2012-08-14,30.28833333333333
2012-08-15,32.278749999999995
2012-08-16,34.0575
2012-08-17,32.66416666666667
2012-08-18,31.975416666666664
2012-08-19,31.397499999999997
2012-08-20,31.205
2012-08-21,33.095
2012-08-22,32.78791666666667
2012-08-23,32.95041666666667
2012-08-24,33.37
2012-08-25,35.87708333333333
2012-08-26,36.34583333333333
2012-08-27,34.53041666666667
2012-08-28,31.97458333333333
2012-08-29,33.235416666666666
2012-08-30,35.87708333333333
2012-08-31,35.770833333333336
2012-09-01,32.8675
2012-09-02,33.71458333333333
2012-09-03,35.933749999999996
2012-09-04,31.982916666666668
2012-09-05,30.8175
2012-09-06,33.51291666666666
2012-09-07,33.0775
2012-09-08,31.878333333333334
2012-09-09,32.36541666666667
2012-09-10,33.9575
2012-09-11,29.952083333333334
2012-09-12,33.15291666666666
2012-09-13,29.26125
2012-09-14,33.50291666666667
2012-09-15,30.891666666666666
2012-09-16,30.831666666666667
2012-09-17,29.17625
2012-09-18,30.899583333333336
2012-09-19,30.93166666666667
2012-09-20,31.137083333333333
2012-09-21,32.50625
2012-09-22,30.123333333333335
2012-09-23,30.642916666666665
2012-09-24,30.571250000000003
2012-09-25,31.249166666666667
2012-09-26,31.38416666666667
2012-09-27,31.153750000000002
2012-09-28,31.0575
2012-09-29,31.01125
2012-09-30,31.027916666666666
2012-10-01,30.96666666666667
2012-10-02,30.982083333333335
2012-10-03,30.96375
2012-10-04,31.745416666666667
2012-10-05,31.2675
2012-10-06,33.927083333333336
2012-10-07,36.02041666666667
2012-10-08,36.489583333333336
2012-10-09,36.64875
2012-10-10,35.71208333333333
2012-10-11,32.509166666666665
2012-10-12,31.423333333333332
2012-10-13,31.17375
2012-10-14,29.721666666666668
2012-10-15,27.011666666666667
2012-10-16,25.93875
2012-10-17,25.666666666666668
2012-10-18,29.24208333333333
2012-10-19,34.67583333333334
2012-10-20,32.30125
2012-10-21,33.35
2012-10-22,36.16375
2012-10-23,36.66791666666666
2012-10-24,36.85125
2012-10-25,36.99208333333333
2012-10-26,37.028333333333336
2012-10-27,37.030833333333334
2012-10-28,37.02458333333333
2012-10-29,37.04208333333333
2012-10-30,37.05625
2012-10-31,36.49791666666667
2012-11-01,35.73583333333333
2012-11-02,36.428333333333335
2012-11-03,37.04708333333333
2012-11-04,37.095
2012-11-05,36.17875
2012-11-06,30.808333333333334
2012-11-07,34.35916666666667
2012-11-08,30.70041666666667
2012-11-09,35.452083333333334
2012-11-10,36.930416666666666
2012-11-11,37.099583333333335
2012-11-12,37.02125
2012-11-13,37.01583333333333
2012-11-14,36.80833333333334
2012-11-15,33.540416666666665
2012-11-16,31.45
2012-11-17,31.203333333333333
2012-11-18,31.214583333333334
2012-11-19,31.484166666666667
2012-11-20,31.898333333333337
2012-11-21,30.343333333333334
2012-11-22,33.555416666666666
2012-11-23,28.383333333333336
2012-11-24,30.972083333333334
2012-11-25,27.09
2012-11-26,27.06958333333333
2012-11-27,27.101249999999997
2012-11-28,31.91875
2012-11-29,33.50333333333334
2012-11-30,37.032916666666665
2012-12-01,49.82749999999999
2012-12-02,49.64166666666667
2012-12-03,59.42666666666667
2012-12-04,49.59625
2012-12-05,41.627916666666664
2012-12-06,43.22083333333333
2012-12-07,41.28541666666667
2012-12-08,39.415416666666665
2012-12-09,38.37375
2012-12-10,37.685
2012-12-11,37.13166666666667
2012-12-12,36.75125
2012-12-13,35.93666666666667
2012-12-14,32.50666666666667
2012-12-15,35.88166666666667
