Timestamp,Value
2013-04-09,9.68769230769231
2013-04-10,10.072395833333333
2013-04-11,11.784513888888888
2013-04-12,13.666597222222222
2013-04-13,14.09611111111111
2013-04-14,13.825381944444445
2013-04-15,13.450868055555555
2013-04-16,11.740069444444444
2013-04-17,10.114548611111111
2013-04-18,11.109581881533101
2013-04-19,33.796597222222225
2013-04-20,33.90472222222222
2013-04-21,33.77770833333333
2013-04-22,33.672604166666666
2013-04-23,33.59954861111111
2013-04-24,33.37444444444444
2013-04-25,33.010555555555555
2013-04-26,32.74409722222222
2013-04-27,32.72020833333333
2013-04-28,32.877604166666664
2013-04-29,33.060937499999994
2013-04-30,33.10809027777778
2013-05-01,32.84010416666667
2013-05-02,32.37072916666667
2013-05-03,32.1165625
2013-05-04,32.27930555555556
2013-05-05,32.3596875
2013-05-06,32.19
2013-05-07,31.988888888888887
2013-05-08,31.66204861111111
2013-05-09,31.418125
2013-05-10,31.35895833333333
2013-05-11,31.272048611111114
2013-05-12,31.258750000000003
2013-05-13,31.406215277777775
2013-05-14,31.66305555555555
2013-05-15,31.728854166666665
2013-05-16,31.774652777777778
2013-05-17,31.860868055555557
2013-05-18,31.873645833333335
2013-05-19,32.01958333333333
2013-05-20,32.31659722222222
2013-05-21,32.487569444444446
2013-05-22,32.34243055555556
2013-05-23,32.138888888888886
2013-05-24,31.950659722222227
2013-05-25,32.09336805555555
2013-05-26,32.10246527777778
2013-05-27,31.91701388888889
2013-05-28,31.879097222222224
2013-05-29,31.899270833333333
2013-05-30,31.930347222222224
2013-05-31,31.743229166666666
2013-06-01,31.688055555555554
2013-06-02,31.792777777777776
2013-06-03,31.789618055555554
2013-06-04,31.73395833333333
2013-06-05,31.538680555555555
2013-06-06,31.48295138888889
2013-06-07,31.453923611111108
2013-06-08,31.587291666666665
2013-06-09,31.43170138888889
2013-06-10,31.40381944444444
2013-06-11,31.215243055555554
2013-06-12,31.038159722222222
2013-06-13,30.75798611111111
2013-06-14,30.705624999999998
2013-06-15,30.868368055555557
2013-06-16,30.78642361111111
2013-06-17,30.866944444444446
2013-06-18,30.93121527777778
2013-06-19,30.872395833333332
2013-06-20,31.226180555555555
2013-06-21,31.700034722222224
2013-06-22,32.10805555555556
2013-06-23,32.46822916666667
2013-06-24,32.69152777777778
2013-06-25,32.84354166666667
2013-06-26,33.209965277777776
2013-06-27,33.64045138888889
2013-06-28,34.098506944444445
2013-06-29,34.408854166666664
2013-06-30,34.42642361111111
2013-07-01,34.310937499999994
2013-07-02,34.133402777777775
2013-07-03,33.98822916666667
2013-07-04,34.04618055555555
2013-07-05,34.21434027777778
2013-07-06,34.466006944444445
2013-07-07,34.738368055555554
2013-07-08,34.70163194444444
2013-07-09,34.52017361111111
2013-07-10,34.70059027777778
2013-07-11,34.77856643356643
2013-07-12,34.69888888888889
2013-07-13,34.76204861111111
2013-07-14,34.72197916666667
2013-07-15,34.57333333333334
2013-07-16,34.458194444444445
2013-07-17,34.2396875
2013-07-18,34.22333333333333
2013-07-19,34.30961805555555
2013-07-20,34.31517361111111
2013-07-21,34.51663194444445
2013-07-22,34.42715277777778
2013-07-23,34.194340277777776
2013-07-24,34.01298611111111
2013-07-25,33.98517361111111
2013-07-26,33.92225694444445
2013-07-27,33.90229166666667
2013-07-28,34.299375
2013-07-29,34.4634375
2013-07-30,34.38295138888889
2013-07-31,34.47607638888889
2013-08-01,34.51461805555555
2013-08-02,34.7390625
2013-08-03,34.98288194444444
2013-08-04,34.923472222222216
2013-08-05,34.85961805555556
2013-08-06,34.86006944444445
2013-08-07,34.7434375
2013-08-08,34.84888888888889
2013-08-09,35.05145833333333
2013-08-10,35.06708333333333
2013-08-11,34.94201388888889
2013-08-12,34.87166666666667
2013-08-13,32.46930555555556
2013-08-14,34.209131944444444
2013-08-15,34.536006944444445
2013-08-16,34.5204044117647
2013-08-17,
2013-08-18,
2013-08-19,
2013-08-20,
2013-08-21,
2013-08-22,
2013-08-23,
2013-08-24,
2013-08-25,
2013-08-26,
2013-08-27,
2013-08-28,
2013-08-29,
2013-08-30,
2013-08-31,
2013-09-01,
2013-09-02,
2013-09-03,
2013-09-04,
2013-09-05,
2013-09-06,
2013-09-07,
2013-09-08,
2013-09-09,
2013-09-10,
2013-09-11,
2013-09-12,
2013-09-13,
2013-09-14,
2013-09-15,
2013-09-16,
2013-09-17,
2013-09-18,
2013-09-19,
2013-09-20,
2013-09-21,
2013-09-22,
2013-09-23,
2013-09-24,
2013-09-25,
2013-09-26,
2013-09-27,
2013-09-28,
2013-09-29,
2013-09-30,
2013-10-01,
2013-10-02,
2013-10-03,
2013-10-04,
2013-10-05,
2013-10-06,
2013-10-07,
2013-10-08,
2013-10-09,
2013-10-10,
2013-10-11,
2013-10-12,
2013-10-13,
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-19,34.056875
2013-10-20,34.17805555555556
2013-10-21,34.10298611111111
2013-10-22,33.879375
2013-10-23,33.76701388888889
2013-10-24,33.79229166666667
2013-10-25,33.87347222222222
2013-10-26,34.02180555555556
2013-10-27,34.152361111111105
2013-10-28,34.20777777777778
2013-10-29,33.971180555555556
2013-10-30,33.82152777777778
2013-10-31,33.79798611111111
2013-11-01,33.738055555555555
2013-11-02,33.63763888888889
2013-11-03,33.420833333333334
2013-11-04,33.030208333333334
2013-11-05,31.663680555555555
2013-11-06,32.984513888888884
2013-11-07,33.286944444444444
2013-11-08,33.345347222222216
2013-11-09,33.24847222222222
2013-11-10,33.16291666666667
2013-11-11,33.13229166666667
2013-11-12,33.27534722222222
2013-11-13,33.36597222222222
2013-11-14,33.52722222222222
2013-11-15,33.644305555555555
2013-11-16,33.65416666666667
2013-11-17,33.80041666666667
2013-11-18,33.952083333333334
2013-11-19,34.05104166666667
2013-11-20,33.96388888888889
2013-11-21,34.04159722222222
2013-11-22,34.16548611111111
2013-11-23,34.248402777777784
2013-11-24,34.26013888888889
2013-11-25,34.16159722222222
2013-11-26,34.2475
2013-11-27,34.33159722222222
2013-11-28,34.379444444444445
2013-11-29,34.40138888888889
2013-11-30,34.41506944444444
2013-12-01,34.422916666666666
2013-12-02,34.44444444444444
2013-12-03,34.46131944444445
2013-12-04,34.47402777777778
2013-12-05,34.462986111111114
2013-12-06,34.426715328467154
2013-12-07,34.48708333333334
2013-12-08,34.472500000000004
2013-12-09,34.46208333333333
2013-12-10,34.4175
2013-12-11,34.402499999999996
2013-12-12,34.285000000000004
2013-12-13,34.251666666666665
2013-12-14,34.288333333333334
2013-12-15,34.3225
2013-12-16,34.33166666666667
2013-12-17,34.33
2013-12-18,34.24125
2013-12-19,34.01833333333334
2013-12-20,33.974583333333335
2013-12-21,34.03
2013-12-22,34.07958333333333
2013-12-23,34.09291666666667
2013-12-24,33.9525
2013-12-25,33.91125
2013-12-26,34.165416666666665
2013-12-27,34.42166666666667
2013-12-28,34.565000000000005
2013-12-29,34.66416666666667
2013-12-30,34.72208333333334
2013-12-31,34.65083333333333
2014-01-01,34.39041666666667
2014-01-02,34.30416666666667
2014-01-03,34.30166666666667
2014-01-04,34.36291666666667
2014-01-05,34.24583333333333
2014-01-06,34.13583333333333
2014-01-07,34.05375
2014-01-08,34.174166666666665
2014-01-09,34.45041666666666
2014-01-10,34.50958333333333
2014-01-11,34.51416666666667
2014-01-12,34.66291666666667
2014-01-13,34.71041666666667
2014-01-14,34.494166666666665
2014-01-15,34.17208333333333
2014-01-16,33.877916666666664
2014-01-17,33.585
2014-01-18,33.293749999999996
2014-01-19,33.07208333333333
2014-01-20,32.90375
2014-01-21,32.75666666666667
2014-01-22,32.6925
2014-01-23,32.74916666666667
2014-01-24,32.99458333333333
2014-01-25,33.097500000000004
2014-01-26,33.17333333333333
2014-01-27,33.246249999999996
2014-01-28,33.1725
2014-01-29,33.081250000000004
2014-01-30,33.066250000000004
2014-01-31,33.087916666666665
2014-02-01,33.3075
2014-02-02,33.27708333333333
2014-02-03,33.38625
2014-02-04,33.308749999999996
2014-02-05,33.11208333333334
2014-02-06,33.04125
2014-02-07,33.23041666666666
2014-02-08,33.67125
2014-02-09,36.200833333333335
2014-02-10,39.88375
2014-02-11,40.63916666666667
2014-02-12,39.080416666666665
2014-02-13,37.15541666666667
2014-02-14,35.605
2014-02-15,34.43833333333333
2014-02-16,33.57541666666666
2014-02-17,32.970416666666665
2014-02-18,32.530833333333334
2014-02-19,32.15291666666666
2014-02-20,31.83875
2014-02-21,31.562083333333334
2014-02-22,31.3275
2014-02-23,31.18875
2014-02-24,31.14833333333333
2014-02-25,31.1375
2014-02-26,31.03708333333333
2014-02-27,31.8875
2014-02-28,33.37708333333333
2014-03-01,34.68416666666666
2014-03-02,35.32083333333333
2014-03-03,34.66291666666667
2014-03-04,34.5475
2014-03-05,36.19958333333333
2014-03-06,36.05583333333333
2014-03-07,36.1925
2014-03-08,35.58291666666667
2014-03-09,34.75208333333333
2014-03-10,33.775
2014-03-11,30.94333333333333
2014-03-12,32.38916666666667
2014-03-13,32.49458333333333
2014-03-14,32.26791666666667
2014-03-15,31.844583333333333
2014-03-16,31.493333333333336
2014-03-17,31.357083333333335
2014-03-18,31.261666666666667
2014-03-19,31.185000000000002
2014-03-20,31.096666666666668
2014-03-21,30.991249999999997
2014-03-22,30.823333333333334
2014-03-23,30.72875
2014-03-24,30.703333333333333
2014-03-25,30.685000000000002
2014-03-26,30.772916666666664
2014-03-27,30.81958333333333
2014-03-28,30.88791666666667
2014-03-29,30.963333333333335
2014-03-30,32.42458333333333
2014-03-31,33.66916666666666
2014-04-01,34.01208333333333
2014-04-02,35.376666666666665
2014-04-03,36.11208333333334
2014-04-04,35.711666666666666
2014-04-05,35.05041666666667
2014-04-06,34.469166666666666
2014-04-07,33.94541666666667
2014-04-08,33.498333333333335
2014-04-09,33.11166666666667
2014-04-10,32.69916666666666
2014-04-11,32.22291666666667
2014-04-12,31.986666666666668
2014-04-13,31.772499999999997
2014-04-14,31.584999999999997
2014-04-15,31.38875
2014-04-16,31.21666666666667
2014-04-17,31.11708333333333
2014-04-18,31.006666666666664
2014-04-19,30.850416666666664
2014-04-20,30.75
2014-04-21,30.672083333333333
2014-04-22,30.562083333333334
2014-04-23,30.491249999999997
2014-04-24,30.429166666666664
2014-04-25,30.378333333333334
2014-04-26,30.35166666666667
2014-04-27,30.30666666666667
2014-04-28,30.244583333333335
2014-04-29,30.167083333333334
2014-04-30,30.075416666666666
2014-05-01,29.999583333333334
2014-05-02,29.93625
2014-05-03,29.881666666666664
2014-05-04,29.83
2014-05-05,29.781666666666666
2014-05-06,29.719583333333333
2014-05-07,29.661666666666665
2014-05-08,29.579166666666666
2014-05-09,29.47375
2014-05-10,29.434583333333336
2014-05-11,29.494583333333335
2014-05-12,29.574166666666667
2014-05-13,29.566666666666666
2014-05-14,29.462500000000002
2014-05-15,29.407916666666665
2014-05-16,29.403750000000002
2014-05-17,29.37625
2014-05-18,29.354166666666668
2014-05-19,29.329583333333332
2014-05-20,29.284166666666668
2014-05-21,29.2
2014-05-22,29.229583333333334
2014-05-23,29.443749999999998
2014-05-24,30.275000000000002
2014-05-25,31.590416666666666
2014-05-26,32.032916666666665
2014-05-27,31.574583333333333
2014-05-28,30.91208333333333
2014-05-29,30.535416666666666
2014-05-30,30.46875
2014-05-31,30.366249999999997
2014-06-01,30.232916666666668
2014-06-02,30.071250000000003
2014-06-03,30.323333333333334
2014-06-04,30.82625
2014-06-05,31.23125
2014-06-06,31.55541666666667
2014-06-07,32.05375
2014-06-08,32.627916666666664
2014-06-09,33.083333333333336
2014-06-10,33.400416666666665
2014-06-11,33.65333333333333
2014-06-12,33.85958333333333
2014-06-13,33.845416666666665
2014-06-14,33.63041666666667
2014-06-15,33.440000000000005
2014-06-16,33.30166666666667
2014-06-17,33.17541666666667
2014-06-18,33.295833333333334
2014-06-19,33.587916666666665
2014-06-20,33.919999999999995
2014-06-21,34.22291666666667
2014-06-22,34.3925
2014-06-23,33.96125
2014-06-24,31.36125
