Timestamp,Value
2012-06-03,18.69875
2012-06-04,20.300416666666667
2012-06-05,20.638749999999998
2012-06-06,19.259583333333335
2012-06-07,21.564166666666665
2012-06-08,21.4275
2012-06-09,23.14833333333333
2012-06-10,22.772916666666664
2012-06-11,22.616666666666664
2012-06-12,23.731666666666666
2012-06-13,23.793333333333333
2012-06-14,20.04
2012-06-15,20.16875
2012-06-16,22.341250000000002
2012-06-17,22.039583333333336
2012-06-18,21.65416666666667
2012-06-19,22.216250000000002
2012-06-20,22.827083333333334
2012-06-21,23.171666666666667
2012-06-22,23.33583333333333
2012-06-23,23.485416666666666
2012-06-24,23.7325
2012-06-25,24.00125
2012-06-26,21.8225
2012-06-27,17.75916666666667
2012-06-28,15.030833333333334
2012-06-29,10.404583333333333
2012-06-30,12.65375
2012-07-01,18.71625
2012-07-02,21.87708333333333
2012-07-03,23.085416666666664
2012-07-04,23.899583333333336
2012-07-05,24.47375
2012-07-06,24.83791666666667
2012-07-07,24.88875
2012-07-08,24.98375
2012-07-09,24.891666666666666
2012-07-10,24.810000000000002
2012-07-11,24.562083333333334
2012-07-12,23.381666666666664
2012-07-13,22.41208333333333
2012-07-14,23.452083333333334
2012-07-15,23.930000000000003
2012-07-16,24.41208333333333
2012-07-17,24.81833333333333
2012-07-18,24.785833333333333
2012-07-19,21.60625
2012-07-20,20.140833333333333
2012-07-21,18.262083333333333
2012-07-22,18.707083333333333
2012-07-23,18.922916666666666
2012-07-24,21.630416666666665
2012-07-25,19.03291666666667
2012-07-26,18.22791666666667
2012-07-27,21.832083333333333
2012-07-28,19.944166666666668
2012-07-29,18.7775
2012-07-30,18.414166666666667
2012-07-31,20.603333333333335
2012-08-01,22.66125
2012-08-02,20.423750000000002
2012-08-03,21.0125
2012-08-04,20.350416666666668
2012-08-05,18.747916666666665
2012-08-06,18.16541666666667
2012-08-07,21.840416666666666
2012-08-08,23.044583333333335
2012-08-09,19.25916666666667
2012-08-10,22.7325
2012-08-11,22.74875
2012-08-12,22.717083333333335
2012-08-13,23.634583333333335
2012-08-14,23.7625
2012-08-15,23.591250000000002
2012-08-16,23.3125
2012-08-17,22.683333333333334
2012-08-18,21.299583333333334
2012-08-19,22.903333333333332
2012-08-20,23.157916666666665
2012-08-21,23.49875
2012-08-22,24.144583333333333
2012-08-23,23.657083333333333
2012-08-24,23.338333333333335
2012-08-25,22.383750000000003
2012-08-26,22.00125
2012-08-27,21.83458333333333
2012-08-28,24.62708333333333
2012-08-29,24.127499999999998
2012-08-30,23.014166666666668
2012-08-31,22.14833333333333
2012-09-01,21.535416666666666
2012-09-02,21.33125
2012-09-03,21.61
2012-09-04,29.669166666666666
2012-09-05,21.89125
2012-09-06,22.907083333333333
2012-09-07,23.671666666666667
2012-09-08,23.49625
2012-09-09,21.437916666666666
2012-09-10,20.954583333333336
2012-09-11,20.92625
2012-09-12,21.00875
2012-09-13,21.895
2012-09-14,22.00791666666667
2012-09-15,21.45625
2012-09-16,21.1475
2012-09-17,21.20625
2012-09-18,22.665833333333335
2012-09-19,22.783749999999998
2012-09-20,23.185000000000002
2012-09-21,23.312916666666666
2012-09-22,22.479583333333334
2012-09-23,21.875
2012-09-24,23.09875
2012-09-25,23.659166666666668
2012-09-26,22.891666666666666
2012-09-27,25.75791666666667
2012-09-28,25.434166666666666
2012-09-29,23.599999999999998
2012-09-30,23.102083333333336
2012-10-01,23.72583333333333
2012-10-02,23.383333333333336
2012-10-03,23.533749999999998
2012-10-04,22.568749999999998
2012-10-05,22.04625
2012-10-06,21.644583333333333
2012-10-07,21.142500000000002
2012-10-08,20.80375
2012-10-09,20.7575
2012-10-10,21.704583333333332
2012-10-11,21.28
2012-10-12,21.795416666666668
2012-10-13,22.37375
2012-10-14,21.844166666666666
2012-10-15,22.175416666666667
2012-10-16,24.05458333333333
2012-10-17,24.77541666666667
2012-10-18,24.232083333333335
2012-10-19,23.54416666666667
2012-10-20,22.859583333333333
2012-10-21,22.962500000000002
2012-10-22,24.16875
2012-10-23,24.66333333333333
2012-10-24,24.66541666666667
2012-10-25,24.790000000000003
2012-10-26,24.729583333333334
2012-10-27,25.592916666666667
2012-10-28,25.965
2012-10-29,25.905
2012-10-30,26.50916666666667
2012-10-31,26.274583333333336
2012-11-01,27.207083333333333
2012-11-02,29.62875
2012-11-03,26.015833333333333
2012-11-04,30.37291666666667
2012-11-05,26.699166666666667
2012-11-06,42.95208333333333
2012-11-07,32.50791666666667
2012-11-08,31.464166666666667
2012-11-09,34.74791666666667
2012-11-10,27.75916666666667
2012-11-11,27.015416666666667
2012-11-12,30.741666666666664
2012-11-13,26.577916666666667
2012-11-14,27.07875
2012-11-15,28.644166666666667
2012-11-16,27.902083333333334
2012-11-17,28.08666666666667
2012-11-18,28.960416666666664
2012-11-19,28.215833333333336
2012-11-20,27.4075
2012-11-21,27.1725
2012-11-22,24.07375
2012-11-23,21.59875
2012-11-24,21.01125
2012-11-25,19.074583333333333
2012-11-26,21.070416666666667
2012-11-27,15.615
2012-11-28,15.617916666666666
2012-11-29,16.740833333333335
2012-11-30,19.447083333333335
2012-12-01,28.715833333333332
2012-12-02,32.74583333333333
2012-12-03,40.3025
2012-12-04,38.47083333333333
2012-12-05,35.600833333333334
2012-12-06,33.977916666666665
2012-12-07,31.207083333333333
2012-12-08,28.386666666666667
2012-12-09,27.19
2012-12-10,25.754166666666666
2012-12-11,24.014583333333334
2012-12-12,23.516666666666666
2012-12-13,22.979166666666668
2012-12-14,22.08791666666667
2012-12-15,21.503333333333334
2012-12-16,19.499583333333334
