TagName,DateTime,Value,vValue,StartDateTime
S04.S04_A_Pond2_Level,6/18/2012 1:49:15 PM,0.03125,0.03125,6/17/2012 1:49:14 PM
S04.S04_A_Pond2_Level,6/19/2012 1:49:16 PM,0.03125,0.03125,6/18/2012 1:49:15 PM
S04.S04_A_Pond2_Level,6/20/2012 1:49:17 PM,0.03125,0.03125,6/19/2012 1:49:16 PM
S04.S04_A_Pond2_Level,6/21/2012 1:49:18 PM,0.03125,0.03125,6/20/2012 1:49:17 PM
S04.S04_A_Pond2_Level,6/22/2012 1:49:19 PM,0.03125,0.03125,6/21/2012 1:49:18 PM
S04.S04_A_Pond2_Level,6/23/2012 1:49:20 PM,0.03125,0.03125,6/22/2012 1:49:19 PM
S04.S04_A_Pond2_Level,6/24/2012 1:49:21 PM,0.03125,0.03125,6/23/2012 1:49:20 PM
S04.S04_A_Pond2_Level,6/25/2012 1:49:22 PM,0.03125,0.03125,6/24/2012 1:49:21 PM
S04.S04_A_Pond2_Level,6/26/2012 1:49:23 PM,0.03125,0.03125,6/25/2012 1:49:22 PM
S04.S04_A_Pond2_Level,6/27/2012 1:49:24 PM,0.03125,0.03125,6/26/2012 1:49:23 PM
S04.S04_A_Pond2_Level,6/28/2012 1:49:25 PM,0.03125,0.03125,6/27/2012 1:49:24 PM
S04.S04_A_Pond2_Level,6/29/2012 1:49:26 PM,0.03125,0.03125,6/28/2012 1:49:25 PM
S04.S04_A_Pond2_Level,6/30/2012 1:49:27 PM,0.03125,0.03125,6/29/2012 1:49:26 PM
S04.S04_A_Pond2_Level,7/1/2012 1:49:28 PM,0.03125,0.03125,6/30/2012 1:49:27 PM
S04.S04_A_Pond2_Level,7/2/2012 1:49:29 PM,0.03125,0.03125,7/1/2012 1:49:28 PM
S04.S04_A_Pond2_Level,7/3/2012 1:49:30 PM,(null),(null),7/2/2012 1:49:29 PM
S04.S04_A_Pond2_Level,7/4/2012 1:49:31 PM,(null),(null),7/3/2012 1:49:30 PM
S04.S04_A_Pond2_Level,7/5/2012 1:49:32 PM,(null),(null),7/4/2012 1:49:31 PM
S04.S04_A_Pond2_Level,7/6/2012 1:49:33 PM,(null),(null),7/5/2012 1:49:32 PM
S04.S04_A_Pond2_Level,7/7/2012 1:49:34 PM,0.0244460062671453,2.4446006267145274E-2,7/6/2012 1:49:33 PM
S04.S04_A_Pond2_Level,7/8/2012 1:49:35 PM,0.010733421139724,1.0733421139723956E-2,7/7/2012 1:49:34 PM
S04.S04_A_Pond2_Level,7/9/2012 1:49:36 PM,-0.00308376164940921,-0.00308376164940921,7/8/2012 1:49:35 PM
S04.S04_A_Pond2_Level,7/10/2012 1:49:37 PM,-0.0169009444385424,-1.6900944438542374E-2,7/9/2012 1:49:36 PM
S04.S04_A_Pond2_Level,7/11/2012 1:49:38 PM,-0.0307203592160271,-3.0720359216027119E-2,7/10/2012 1:49:37 PM
S04.S04_A_Pond2_Level,7/12/2012 1:49:39 PM,-0.0134372808725627,-1.3437280872562714E-2,7/11/2012 1:49:38 PM
S04.S04_A_Pond2_Level,7/13/2012 1:49:40 PM,0.00625000009313226,6.2500000931322583E-3,7/12/2012 1:49:39 PM
S04.S04_A_Pond2_Level,7/14/2012 1:49:41 PM,0.00625000009313226,6.2500000931322583E-3,7/13/2012 1:49:40 PM
S04.S04_A_Pond2_Level,7/15/2012 1:49:42 PM,0.00625000009313226,6.2500000931322583E-3,7/14/2012 1:49:41 PM
S04.S04_A_Pond2_Level,7/16/2012 1:49:43 PM,0.00625000009313226,6.2500000931322583E-3,7/15/2012 1:49:42 PM
S04.S04_A_Pond2_Level,7/17/2012 1:49:44 PM,0.00625000009313226,6.2500000931322583E-3,7/16/2012 1:49:43 PM
S04.S04_A_Pond2_Level,7/18/2012 1:49:45 PM,0.0466991433630727,4.6699143363072716E-2,7/17/2012 1:49:44 PM
S04.S04_A_Pond2_Level,7/19/2012 1:49:46 PM,0.223952919569846,0.22395291956984559,7/18/2012 1:49:45 PM
S04.S04_A_Pond2_Level,7/20/2012 1:49:47 PM,1.14342336274254,1.1434233627425419,7/19/2012 1:49:46 PM
S04.S04_A_Pond2_Level,7/21/2012 1:49:48 PM,1.32225790131451,1.3222579013145146,7/20/2012 1:49:47 PM
S04.S04_A_Pond2_Level,7/22/2012 1:49:49 PM,1.08707785503481,1.0870778550348112,7/21/2012 1:49:48 PM
S04.S04_A_Pond2_Level,7/23/2012 1:49:50 PM,0.826031368057648,0.82603136805764754,7/22/2012 1:49:49 PM
S04.S04_A_Pond2_Level,7/24/2012 1:49:51 PM,0.646308485079094,0.646308485079094,7/23/2012 1:49:50 PM
S04.S04_A_Pond2_Level,7/25/2012 1:49:52 PM,0.46007251118954,0.46007251118953979,7/24/2012 1:49:51 PM
S04.S04_A_Pond2_Level,7/26/2012 1:49:53 PM,0.461857527947836,0.46185752794783591,7/25/2012 1:49:52 PM
S04.S04_A_Pond2_Level,7/27/2012 1:49:54 PM,0.627443556745275,0.62744355674527508,7/26/2012 1:49:53 PM
S04.S04_A_Pond2_Level,7/28/2012 1:49:55 PM,0.663859529203953,0.66385952920395286,7/27/2012 1:49:54 PM
S04.S04_A_Pond2_Level,7/29/2012 1:49:56 PM,0.750026833589876,0.75002683358987587,7/28/2012 1:49:55 PM
S04.S04_A_Pond2_Level,7/30/2012 1:49:57 PM,0.82090616911666,0.82090616911665981,7/29/2012 1:49:56 PM
S04.S04_A_Pond2_Level,7/31/2012 1:49:58 PM,0.905105829655306,0.9051058296553055,7/30/2012 1:49:57 PM
S04.S04_A_Pond2_Level,8/1/2012 1:49:59 PM,(null),(null),7/31/2012 1:49:58 PM
S04.S04_A_Pond2_Level,8/2/2012 1:50:00 PM,(null),(null),8/1/2012 1:49:59 PM
S04.S04_A_Pond2_Level,8/3/2012 1:50:01 PM,1.05703874771218,1.0570387477121832,8/2/2012 1:50:00 PM
