TagName,DateTime,Value,vValue,StartDateTime
S05.S05_A_Pond4_Level,6/18/2012 1:49:15 PM,0,0,6/17/2012 1:49:14 PM
S05.S05_A_Pond4_Level,6/19/2012 1:49:16 PM,0,0,6/18/2012 1:49:15 PM
S05.S05_A_Pond4_Level,6/20/2012 1:49:17 PM,0,0,6/19/2012 1:49:16 PM
S05.S05_A_Pond4_Level,6/21/2012 1:49:18 PM,0,0,6/20/2012 1:49:17 PM
S05.S05_A_Pond4_Level,6/22/2012 1:49:19 PM,0,0,6/21/2012 1:49:18 PM
S05.S05_A_Pond4_Level,6/23/2012 1:49:20 PM,0,0,6/22/2012 1:49:19 PM
S05.S05_A_Pond4_Level,6/24/2012 1:49:21 PM,0,0,6/23/2012 1:49:20 PM
S05.S05_A_Pond4_Level,6/25/2012 1:49:22 PM,0,0,6/24/2012 1:49:21 PM
S05.S05_A_Pond4_Level,6/26/2012 1:49:23 PM,0,0,6/25/2012 1:49:22 PM
S05.S05_A_Pond4_Level,6/27/2012 1:49:24 PM,0,0,6/26/2012 1:49:23 PM
S05.S05_A_Pond4_Level,6/28/2012 1:49:25 PM,0,0,6/27/2012 1:49:24 PM
S05.S05_A_Pond4_Level,6/29/2012 1:49:26 PM,0,0,6/28/2012 1:49:25 PM
S05.S05_A_Pond4_Level,6/30/2012 1:49:27 PM,0,0,6/29/2012 1:49:26 PM
S05.S05_A_Pond4_Level,7/1/2012 1:49:28 PM,0,0,6/30/2012 1:49:27 PM
S05.S05_A_Pond4_Level,7/2/2012 1:49:29 PM,0,0,7/1/2012 1:49:28 PM
S05.S05_A_Pond4_Level,7/3/2012 1:49:30 PM,(null),(null),7/2/2012 1:49:29 PM
S05.S05_A_Pond4_Level,7/4/2012 1:49:31 PM,(null),(null),7/3/2012 1:49:30 PM
S05.S05_A_Pond4_Level,7/5/2012 1:49:32 PM,(null),(null),7/4/2012 1:49:31 PM
S05.S05_A_Pond4_Level,7/6/2012 1:49:33 PM,(null),(null),7/5/2012 1:49:32 PM
S05.S05_A_Pond4_Level,7/7/2012 1:49:34 PM,0,0,7/6/2012 1:49:33 PM
S05.S05_A_Pond4_Level,7/8/2012 1:49:35 PM,0,0,7/7/2012 1:49:34 PM
S05.S05_A_Pond4_Level,7/9/2012 1:49:36 PM,0,0,7/8/2012 1:49:35 PM
S05.S05_A_Pond4_Level,7/10/2012 1:49:37 PM,0,0,7/9/2012 1:49:36 PM
S05.S05_A_Pond4_Level,7/11/2012 1:49:38 PM,0,0,7/10/2012 1:49:37 PM
S05.S05_A_Pond4_Level,7/12/2012 1:49:39 PM,0,0,7/11/2012 1:49:38 PM
S05.S05_A_Pond4_Level,7/13/2012 1:49:40 PM,0,0,7/12/2012 1:49:39 PM
S05.S05_A_Pond4_Level,7/14/2012 1:49:41 PM,0,0,7/13/2012 1:49:40 PM
S05.S05_A_Pond4_Level,7/15/2012 1:49:42 PM,0,0,7/14/2012 1:49:41 PM
S05.S05_A_Pond4_Level,7/16/2012 1:49:43 PM,0,0,7/15/2012 1:49:42 PM
S05.S05_A_Pond4_Level,7/17/2012 1:49:44 PM,0,0,7/16/2012 1:49:43 PM
S05.S05_A_Pond4_Level,7/18/2012 1:49:45 PM,0,0,7/17/2012 1:49:44 PM
S05.S05_A_Pond4_Level,7/19/2012 1:49:46 PM,0,0,7/18/2012 1:49:45 PM
S05.S05_A_Pond4_Level,7/20/2012 1:49:47 PM,0,0,7/19/2012 1:49:46 PM
