TagName,DateTime,Value,vValue,StartDateTime
S05.S05_A_Pond3_Level,6/18/2012 1:49:15 PM,0.0102976258989237,1.0297625898923718E-2,6/17/2012 1:49:14 PM
S05.S05_A_Pond3_Level,6/19/2012 1:49:16 PM,0.016769539379894,0.01676953937989397,6/18/2012 1:49:15 PM
S05.S05_A_Pond3_Level,6/20/2012 1:49:17 PM,0.0232414528608642,0.02324145286086423,6/19/2012 1:49:16 PM
S05.S05_A_Pond3_Level,6/21/2012 1:49:18 PM,0.0297133663418345,2.9713366341834482E-2,6/20/2012 1:49:17 PM
S05.S05_A_Pond3_Level,6/22/2012 1:49:19 PM,0.0361852798228047,3.6185279822804742E-2,6/21/2012 1:49:18 PM
S05.S05_A_Pond3_Level,6/23/2012 1:49:20 PM,0.042657193303775,4.2657193303775001E-2,6/22/2012 1:49:19 PM
S05.S05_A_Pond3_Level,6/24/2012 1:49:21 PM,0.0491291067847453,4.9129106784745261E-2,6/23/2012 1:49:20 PM
S05.S05_A_Pond3_Level,6/25/2012 1:49:22 PM,0.0556010202657155,5.5601020265715506E-2,6/24/2012 1:49:21 PM
S05.S05_A_Pond3_Level,6/26/2012 1:49:23 PM,0.0620729337466858,6.2072933746685766E-2,6/25/2012 1:49:22 PM
S05.S05_A_Pond3_Level,6/27/2012 1:49:24 PM,0.068544847227656,6.8544847227656025E-2,6/26/2012 1:49:23 PM
S05.S05_A_Pond3_Level,6/28/2012 1:49:25 PM,0.0750167607086263,7.5016760708626284E-2,6/27/2012 1:49:24 PM
S05.S05_A_Pond3_Level,6/29/2012 1:49:26 PM,0.0834804818489724,8.3480481848972402E-2,6/28/2012 1:49:25 PM
S05.S05_A_Pond3_Level,6/30/2012 1:49:27 PM,0.0418714866369047,0.04187148663690466,6/29/2012 1:49:26 PM
S05.S05_A_Pond3_Level,7/1/2012 1:49:28 PM,0.0781663826783918,0.07816638267839178,6/30/2012 1:49:27 PM
S05.S05_A_Pond3_Level,7/2/2012 1:49:29 PM,0.0475852999659639,4.7585299965963938E-2,7/1/2012 1:49:28 PM
S05.S05_A_Pond3_Level,7/3/2012 1:49:30 PM,(null),(null),7/2/2012 1:49:29 PM
S05.S05_A_Pond3_Level,7/4/2012 1:49:31 PM,(null),(null),7/3/2012 1:49:30 PM
S05.S05_A_Pond3_Level,7/5/2012 1:49:32 PM,(null),(null),7/4/2012 1:49:31 PM
S05.S05_A_Pond3_Level,7/6/2012 1:49:33 PM,(null),(null),7/5/2012 1:49:32 PM
S05.S05_A_Pond3_Level,7/7/2012 1:49:34 PM,0.000824820791274614,8.2482079127461439E-4,7/6/2012 1:49:33 PM
S05.S05_A_Pond3_Level,7/8/2012 1:49:35 PM,0.000641956947407702,6.4195694740770226E-4,7/7/2012 1:49:34 PM
S05.S05_A_Pond3_Level,7/9/2012 1:49:36 PM,0.000457698243979125,4.576982439791254E-4,7/8/2012 1:49:35 PM
S05.S05_A_Pond3_Level,7/10/2012 1:49:37 PM,0.000273439540550549,2.7343954055054871E-4,7/9/2012 1:49:36 PM
S05.S05_A_Pond3_Level,7/11/2012 1:49:38 PM,8.92044282417925E-05,8.9204428241792513E-5,7/10/2012 1:49:37 PM
S05.S05_A_Pond3_Level,7/12/2012 1:49:39 PM,0,0,7/11/2012 1:49:38 PM
S05.S05_A_Pond3_Level,7/13/2012 1:49:40 PM,0,0,7/12/2012 1:49:39 PM
S05.S05_A_Pond3_Level,7/14/2012 1:49:41 PM,0,0,7/13/2012 1:49:40 PM
S05.S05_A_Pond3_Level,7/15/2012 1:49:42 PM,0,0,7/14/2012 1:49:41 PM
S05.S05_A_Pond3_Level,7/16/2012 1:49:43 PM,0,0,7/15/2012 1:49:42 PM
S05.S05_A_Pond3_Level,7/17/2012 1:49:44 PM,0,0,7/16/2012 1:49:43 PM
S05.S05_A_Pond3_Level,7/18/2012 1:49:45 PM,0,0,7/17/2012 1:49:44 PM
S05.S05_A_Pond3_Level,7/19/2012 1:49:46 PM,0,0,7/18/2012 1:49:45 PM
S05.S05_A_Pond3_Level,7/20/2012 1:49:47 PM,0,0,7/19/2012 1:49:46 PM
S05.S05_A_Pond3_Level,7/21/2012 1:49:48 PM,0,0,7/20/2012 1:49:47 PM
S05.S05_A_Pond3_Level,7/22/2012 1:49:49 PM,0,0,7/21/2012 1:49:48 PM
S05.S05_A_Pond3_Level,7/23/2012 1:49:50 PM,0,0,7/22/2012 1:49:49 PM
S05.S05_A_Pond3_Level,7/24/2012 1:49:51 PM,0,0,7/23/2012 1:49:50 PM
S05.S05_A_Pond3_Level,7/25/2012 1:49:52 PM,2.47373338559598E-06,2.473733385595977E-6,7/24/2012 1:49:51 PM
S05.S05_A_Pond3_Level,7/26/2012 1:49:53 PM,0.22109650293951,0.22109650293950953,7/25/2012 1:49:52 PM
S05.S05_A_Pond3_Level,7/27/2012 1:49:54 PM,0.400745109717255,0.40074510971725513,7/26/2012 1:49:53 PM
S05.S05_A_Pond3_Level,7/28/2012 1:49:55 PM,0.406180979741588,0.40618097974158823,7/27/2012 1:49:54 PM
S05.S05_A_Pond3_Level,7/29/2012 1:49:56 PM,0.381419915375174,0.38141991537517422,7/28/2012 1:49:55 PM
S05.S05_A_Pond3_Level,7/30/2012 1:49:57 PM,0.381791018662421,0.38179101866242099,7/29/2012 1:49:56 PM
S05.S05_A_Pond3_Level,7/31/2012 1:49:58 PM,0.381302285585087,0.38130228558508739,7/30/2012 1:49:57 PM
S05.S05_A_Pond3_Level,8/1/2012 1:49:59 PM,(null),(null),7/31/2012 1:49:58 PM
S05.S05_A_Pond3_Level,8/2/2012 1:50:00 PM,(null),(null),8/1/2012 1:49:59 PM
S05.S05_A_Pond3_Level,8/3/2012 1:50:01 PM,0.411317341181583,0.41131734118158336,8/2/2012 1:50:00 PM
S05.S05_A_Pond3_Level,8/4/2012 1:50:02 PM,0.388698628365939,0.38869862836593949,8/3/2012 1:50:01 PM
S05.S05_A_Pond3_Level,8/5/2012 1:50:03 PM,0.393701258631252,0.39370125863125199,8/4/2012 1:50:02 PM
S05.S05_A_Pond3_Level,8/6/2012 1:50:04 PM,0.402674436956124,0.40267443695612365,8/5/2012 1:50:03 PM
S05.S05_A_Pond3_Level,8/7/2012 1:50:05 PM,0.39704709334788,0.39704709334787963,8/6/2012 1:50:04 PM
S05.S05_A_Pond3_Level,8/8/2012 1:50:06 PM,0.401285495822749,0.40128549582274925,8/7/2012 1:50:05 PM
S05.S05_A_Pond3_Level,8/9/2012 1:50:07 PM,0.387489824028031,0.387489824028031,8/8/2012 1:50:06 PM
S05.S05_A_Pond3_Level,8/10/2012 1:50:08 PM,0.399982568108885,0.39998256810888466,8/9/2012 1:50:07 PM
S05.S05_A_Pond3_Level,8/11/2012 1:50:09 PM,0.397238511644766,0.39723851164476642,8/10/2012 1:50:08 PM
S05.S05_A_Pond3_Level,8/12/2012 1:50:10 PM,0.381746066788903,0.38174606678890272,8/11/2012 1:50:09 PM
S05.S05_A_Pond3_Level,8/13/2012 1:50:11 PM,0.351609830548921,0.35160983054892081,8/12/2012 1:50:10 PM
S05.S05_A_Pond3_Level,8/14/2012 1:50:12 PM,0.380955803014192,0.38095580301419202,8/13/2012 1:50:11 PM
S05.S05_A_Pond3_Level,8/15/2012 1:50:13 PM,0.37401242609535,0.37401242609534974,8/14/2012 1:50:12 PM
S05.S05_A_Pond3_Level,8/16/2012 1:50:14 PM,0.372575957467758,0.37257595746775773,8/15/2012 1:50:13 PM
S05.S05_A_Pond3_Level,8/17/2012 1:50:15 PM,0.369143905633123,0.36914390563312349,8/16/2012 1:50:14 PM
S05.S05_A_Pond3_Level,8/18/2012 1:50:16 PM,0.389513557988128,0.38951355798812753,8/17/2012 1:50:15 PM
S05.S05_A_Pond3_Level,8/19/2012 1:50:17 PM,0.382495483404744,0.38249548340474449,8/18/2012 1:50:16 PM
S05.S05_A_Pond3_Level,8/20/2012 1:50:18 PM,0.374391492923566,0.37439149292356622,8/19/2012 1:50:17 PM
S05.S05_A_Pond3_Level,8/21/2012 1:50:19 PM,0.374107390396421,0.37410739039642105,8/20/2012 1:50:18 PM
S05.S05_A_Pond3_Level,8/22/2012 1:50:20 PM,0.383588682398191,0.38358868239819066,8/21/2012 1:50:19 PM
S05.S05_A_Pond3_Level,8/23/2012 1:50:21 PM,0.370968817991391,0.37096881799139136,8/22/2012 1:50:20 PM
S05.S05_A_Pond3_Level,8/24/2012 1:50:22 PM,0.371103547265422,0.37110354726542172,8/23/2012 1:50:21 PM
S05.S05_A_Pond3_Level,8/25/2012 1:50:23 PM,0.361737084911875,0.3617370849118754,8/24/2012 1:50:22 PM
S05.S05_A_Pond3_Level,8/26/2012 1:50:24 PM,0.368800006551764,0.36880000655176426,8/25/2012 1:50:23 PM
S05.S05_A_Pond3_Level,8/27/2012 1:50:25 PM,0.394726740920938,0.39472674092093796,8/26/2012 1:50:24 PM
S05.S05_A_Pond3_Level,8/28/2012 1:50:26 PM,0.51362778391239,0.51362778391238972,8/27/2012 1:50:25 PM
S05.S05_A_Pond3_Level,8/29/2012 1:50:27 PM,0.514265923946351,0.5142659239463514,8/28/2012 1:50:26 PM
S05.S05_A_Pond3_Level,8/30/2012 1:50:28 PM,0.46860867541959,0.46860867541959017,8/29/2012 1:50:27 PM
S05.S05_A_Pond3_Level,8/31/2012 1:50:29 PM,0.418122500084932,0.41812250008493207,8/30/2012 1:50:28 PM
S05.S05_A_Pond3_Level,9/1/2012 1:50:30 PM,0.375606870699159,0.3756068706991586,8/31/2012 1:50:29 PM
S05.S05_A_Pond3_Level,9/2/2012 1:50:31 PM,0.382046256348963,0.38204625634896272,9/1/2012 1:50:30 PM
S05.S05_A_Pond3_Level,9/3/2012 1:50:32 PM,0.372144401548645,0.3721444015486452,9/2/2012 1:50:31 PM
S05.S05_A_Pond3_Level,9/4/2012 1:50:33 PM,0.39104557347691,0.39104557347691038,9/3/2012 1:50:32 PM
S05.S05_A_Pond3_Level,9/5/2012 1:50:34 PM,0.376816042934261,0.37681604293426074,9/4/2012 1:50:33 PM
S05.S05_A_Pond3_Level,9/6/2012 1:50:35 PM,0.386683374665892,0.38668337466589187,9/5/2012 1:50:34 PM
S05.S05_A_Pond3_Level,9/7/2012 1:50:36 PM,0.406519076034759,0.40651907603475879,9/6/2012 1:50:35 PM
S05.S05_A_Pond3_Level,9/8/2012 1:50:37 PM,0.435162545104923,0.43516254510492275,9/7/2012 1:50:36 PM
S05.S05_A_Pond3_Level,9/9/2012 1:50:38 PM,(null),(null),9/8/2012 1:50:37 PM
S05.S05_A_Pond3_Level,9/10/2012 1:50:39 PM,0.430388609444645,0.43038860944464485,9/9/2012 1:50:38 PM
S05.S05_A_Pond3_Level,9/11/2012 1:50:40 PM,0.40841134777283,0.40841134777282995,9/10/2012 1:50:39 PM
S05.S05_A_Pond3_Level,9/12/2012 1:50:41 PM,0.405151682277373,0.40515168227737325,9/11/2012 1:50:40 PM
S05.S05_A_Pond3_Level,9/13/2012 1:50:42 PM,0.411865548591055,0.41186554859105484,9/12/2012 1:50:41 PM
S05.S05_A_Pond3_Level,9/14/2012 1:50:43 PM,0.41333412268075,0.41333412268075048,9/13/2012 1:50:42 PM
S05.S05_A_Pond3_Level,9/15/2012 1:50:44 PM,0.405520145001085,0.4055201450010853,9/14/2012 1:50:43 PM
S05.S05_A_Pond3_Level,9/16/2012 1:50:45 PM,0.406193463518164,0.40619346351816432,9/15/2012 1:50:44 PM
S05.S05_A_Pond3_Level,9/17/2012 1:50:46 PM,0.371609152061804,0.37160915206180389,9/16/2012 1:50:45 PM
S05.S05_A_Pond3_Level,9/18/2012 1:50:47 PM,0.304009356889738,0.30400935688973763,9/17/2012 1:50:46 PM
